#BUSCO_group	Status	Transcript	Bitscore	Length
BUSCOaEOG7WB499	Duplicated	TRINITY_DN91133_c2_g1_i3	292.6	164
BUSCOaEOG7B689G	Complete	TRINITY_DN55355_c0_g1_i1	337.1	281
BUSCOaEOG735GC5	Fragmented	TRINITY_DN71232_c1_g3_i1	332.8	186
BUSCOaEOG7CS645	Complete	TRINITY_DN93879_c1_g1_i5	385.7	820
BUSCOaEOG7QCM96	Fragmented	TRINITY_DN70790_c0_g1_i1	435.8	374
BUSCOaEOG74FSG3	Duplicated	TRINITY_DN54157_c2_g1_i1	290.9	176
BUSCOaEOG70WFVV	Complete	TRINITY_DN89552_c1_g1_i1	169.2	167
BUSCOaEOG7BSGSM	Duplicated	TRINITY_DN92716_c2_g1_i5	142.6	127
BUSCOaEOG7NH2TP	Complete	TRINITY_DN99826_c0_g2_i1	132.6	141
BUSCOaEOG74NHX6	Duplicated	TRINITY_DN77233_c0_g1_i3	409.7	317
BUSCOaEOG7M115P	Duplicated	TRINITY_DN90962_c1_g2_i1	717.4	475
BUSCOaEOG7DVRRC	Duplicated	TRINITY_DN100595_c0_g2_i3	721.0	481
BUSCOaEOG73G331	Duplicated	TRINITY_DN54020_c0_g1_i1	339.2	172
BUSCOaEOG7WQM77	Duplicated	TRINITY_DN97655_c2_g1_i1	550.5	353
BUSCOaEOG7PPHMZ	Complete	TRINITY_DN97861_c0_g2_i1	709.1	402
BUSCOaEOG7JHZMC	Complete	TRINITY_DN64694_c0_g1_i1	387.6	422
BUSCOaEOG77754C	Complete	TRINITY_DN52439_c0_g1_i1	461.9	507
BUSCOaEOG7Z3SJC	Duplicated	TRINITY_DN99238_c0_g1_i2	349.5	597
BUSCOaEOG738BJZ	Complete	TRINITY_DN101078_c5_g4_i2	771.4	461
BUSCOaEOG7ZDD8D	Duplicated	TRINITY_DN92394_c2_g2_i3	1039.6	476
BUSCOaEOG790TDN	Duplicated	TRINITY_DN98246_c0_g1_i2	1178.0	923
BUSCOaEOG78MBHG	Duplicated	TRINITY_DN54197_c3_g1_i1	255.0	168
BUSCOaEOG7P396B	Duplicated	TRINITY_DN90320_c3_g2_i1	719.6	402
BUSCOaEOG7GJJVH	Fragmented	TRINITY_DN52274_c2_g1_i1	345.5	198
BUSCOaEOG74Z4N2	Duplicated	TRINITY_DN90253_c0_g1_i4	230.4	298
BUSCOaEOG7HJ875	Duplicated	TRINITY_DN102175_c4_g2_i2	381.9	224
BUSCOaEOG7WQM6V	Complete	TRINITY_DN88047_c0_g3_i1	569.0	382
BUSCOaEOG70PQBC	Fragmented	TRINITY_DN63355_c0_g1_i1	898.4	606
BUSCOaEOG7QCMB1	Complete	TRINITY_DN93977_c7_g1_i1	440.1	313
BUSCOaEOG7SVC8G	Complete	TRINITY_DN90992_c7_g1_i5	685.8	493
BUSCOaEOG7429H4	Duplicated	TRINITY_DN86073_c1_g1_i1	492.7	217
BUSCOaEOG7FRKXJ	Duplicated	TRINITY_DN87931_c0_g1_i1	281.1	294
BUSCOaEOG735G9N	Duplicated	TRINITY_DN53883_c0_g1_i1	1435.6	838
BUSCOaEOG7RC9QT	Duplicated	TRINITY_DN92158_c9_g2_i4	168.2	145
BUSCOaEOG7HTVZ9	Complete	TRINITY_DN11376_c0_g1_i1	261.5	175
BUSCOaEOG70WFV2	Fragmented	TRINITY_DN89522_c0_g1_i1	505.1	331
BUSCOaEOG76J2FQ	Fragmented	TRINITY_DN54334_c13_g1_i1	294.5	218
BUSCOaEOG7201FJ	Fragmented	TRINITY_DN88971_c1_g1_i2	550.2	662
BUSCOaEOG70GZWR	Duplicated	TRINITY_DN51938_c0_g1_i1	280.1	230
BUSCOaEOG7Z9J2M	Duplicated	TRINITY_DN99968_c1_g1_i7	220.6	184
BUSCOaEOG78Q6RH	Duplicated	TRINITY_DN85595_c1_g1_i3	133.4	103
BUSCOaEOG7J4GNG	Duplicated	TRINITY_DN92097_c1_g1_i2	346.7	262
BUSCOaEOG78MBHV	Duplicated	TRINITY_DN101405_c4_g1_i2	120.5	105
BUSCOaEOG7WTGF3	Duplicated	TRINITY_DN92250_c6_g3_i3	481.2	704
BUSCOaEOG7CP9X0	Duplicated	TRINITY_DN54439_c14_g1_i1	425.5	191
BUSCOaEOG7KX4Z8	Duplicated	TRINITY_DN100399_c3_g3_i2	460.7	334
BUSCOaEOG79PX46	Complete	TRINITY_DN70799_c0_g1_i1	477.1	267
BUSCOaEOG7MQ3V1	Duplicated	TRINITY_DN54500_c39_g1_i1	549.6	426
BUSCOaEOG7FZBD7	Duplicated	TRINITY_DN93466_c6_g4_i2	431.5	294
BUSCOaEOG732M2X	Duplicated	TRINITY_DN92705_c4_g2_i4	1092.7	634
BUSCOaEOG786VJ2	Duplicated	TRINITY_DN54620_c2_g1_i1	200.2	246
BUSCOaEOG79H5MQ	Duplicated	TRINITY_DN100768_c7_g8_i2	639.6	577
BUSCOaEOG7WHVQM	Fragmented	TRINITY_DN65538_c0_g1_i1	272.4	123
BUSCOaEOG7D8JB7	Complete	TRINITY_DN42139_c0_g1_i1	370.4	260
BUSCOaEOG7XQ9KN	Complete	TRINITY_DN93164_c4_g1_i1	490.7	569
BUSCOaEOG76BB1C	Complete	TRINITY_DN71843_c0_g1_i1	206.6	111
BUSCOaEOG7BSGR3	Fragmented	TRINITY_DN68720_c0_g1_i1	409.1	281
BUSCOaEOG7RVNX5	Complete	TRINITY_DN50363_c0_g1_i1	548.1	270
BUSCOaEOG796JWN	Duplicated	TRINITY_DN91372_c1_g1_i4	803.3	453
BUSCOaEOG7V7JM9	Complete	TRINITY_DN96066_c0_g1_i1	1240.4	676
BUSCOaEOG700MPQ	Complete	TRINITY_DN44293_c1_g1_i1	295.1	179
BUSCOaEOG7DCDJZ	Complete	TRINITY_DN80089_c0_g1_i1	590.7	326
BUSCOaEOG790TDV	Complete	TRINITY_DN54416_c1_g1_i1	1319.9	1041
BUSCOaEOG7162KS	Fragmented	TRINITY_DN78606_c3_g1_i1	150.0	214
BUSCOaEOG7SFW9Q	Complete	TRINITY_DN54639_c25_g1_i1	952.5	636
BUSCOaEOG7JB759	Complete	TRINITY_DN54224_c1_g1_i1	187.8	168
BUSCOaEOG7N0QMH	Duplicated	TRINITY_DN52956_c5_g1_i1	222.6	137
BUSCOaEOG7GBTD1	Complete	TRINITY_DN91598_c1_g2_i3	217.4	141
BUSCOaEOG7C0772	Duplicated	TRINITY_DN67682_c0_g1_i1	303.1	322
BUSCOaEOG7CCQ6B	Duplicated	TRINITY_DN92872_c3_g2_i2	227.7	132
BUSCOaEOG7HBHQF	Complete	TRINITY_DN52526_c0_g1_i1	556.3	390
BUSCOaEOG73VK0J	Fragmented	TRINITY_DN14108_c0_g1_i1	370.0	383
BUSCOaEOG7WXBPP	Duplicated	TRINITY_DN54631_c5_g1_i1	851.7	453
BUSCOaEOG718XS8	Duplicated	TRINITY_DN96993_c0_g1_i1	744.3	507
BUSCOaEOG7V4PFD	Duplicated	TRINITY_DN87354_c1_g2_i4	108.4	120
BUSCOaEOG7WXBR1	Duplicated	TRINITY_DN49194_c0_g1_i1	216.3	117
BUSCOaEOG718XS8	Duplicated	TRINITY_DN54350_c2_g1_i1	915.1	508
BUSCOaEOG71PDRF	Complete	TRINITY_DN80678_c0_g1_i1	731.8	387
BUSCOaEOG7VN1K3	Complete	TRINITY_DN54357_c3_g1_i1	978.0	507
BUSCOaEOG7NWJRG	Duplicated	TRINITY_DN94288_c0_g2_i1	250.3	139
BUSCOaEOG7XT5VB	Complete	TRINITY_DN67934_c0_g1_i1	220.5	273
BUSCOaEOG7P0DZM	Fragmented	TRINITY_DN14578_c0_g1_i1	315.5	173
BUSCOaEOG72K7WD	Complete	TRINITY_DN92482_c4_g1_i1	309.3	698
BUSCOaEOG7J1MF8	Duplicated	TRINITY_DN90350_c2_g1_i1	270.1	240
BUSCOaEOG7BSGQH	Complete	TRINITY_DN91651_c1_g1_i5	908.3	529
BUSCOaEOG7D8JBQ	Duplicated	TRINITY_DN71386_c0_g1_i1	282.7	186
BUSCOaEOG7WXBRN	Complete	TRINITY_DN92959_c1_g1_i6	128.0	183
BUSCOaEOG7QCM9P	Duplicated	TRINITY_DN54178_c0_g1_i1	297.1	230
BUSCOaEOG7Z3SKW	Duplicated	TRINITY_DN98422_c4_g7_i2	356.8	201
BUSCOaEOG7CW2BN	Duplicated	TRINITY_DN90577_c5_g4_i3	674.0	488
BUSCOaEOG72P44W	Duplicated	TRINITY_DN101092_c3_g1_i9	252.1	340
BUSCOaEOG7SJRK0	Duplicated	TRINITY_DN54544_c3_g1_i1	220.0	502
BUSCOaEOG7FJVFK	Duplicated	TRINITY_DN12369_c0_g1_i1	136.7	231
BUSCOaEOG71CT24	Duplicated	TRINITY_DN90736_c6_g1_i1	220.4	249
BUSCOaEOG7Z0XB2	Duplicated	TRINITY_DN93766_c2_g2_i2	466.5	279
BUSCOaEOG754W56	Duplicated	TRINITY_DN79975_c0_g1_i1	161.9	114
BUSCOaEOG722WPR	Duplicated	TRINITY_DN92664_c0_g1_i1	425.1	425
BUSCOaEOG7H7NHZ	Duplicated	TRINITY_DN84097_c2_g1_i1	165.0	141
BUSCOaEOG73ZF7Z	Duplicated	TRINITY_DN100751_c0_g1_i1	659.4	343
BUSCOaEOG7MM7MH	Complete	TRINITY_DN54265_c5_g1_i1	440.0	417
BUSCOaEOG7GBTC7	Duplicated	TRINITY_DN91782_c0_g1_i5	320.0	197
BUSCOaEOG7F87PR	Fragmented	TRINITY_DN92655_c1_g1_i2	138.5	224
BUSCOaEOG799F5R	Duplicated	TRINITY_DN102433_c4_g3_i3	286.2	165
BUSCOaEOG75R3KV	Complete	TRINITY_DN90254_c5_g1_i3	78.5	103
BUSCOaEOG74BX5V	Duplicated	TRINITY_DN54525_c9_g1_i1	697.3	542
BUSCOaEOG71CT1B	Fragmented	TRINITY_DN92678_c0_g2_i2	733.5	493
BUSCOaEOG7M6RN9	Complete	TRINITY_DN89525_c3_g2_i4	1174.3	544
BUSCOaEOG7W7821	Duplicated	TRINITY_DN90961_c1_g2_i1	115.7	185
BUSCOaEOG764KJ1	Complete	TRINITY_DN50215_c0_g1_i1	249.0	190
BUSCOaEOG7N3KT5	Duplicated	TRINITY_DN99712_c2_g1_i1	180.1	304
BUSCOaEOG7M115M	Duplicated	TRINITY_DN54586_c7_g1_i1	984.2	500
BUSCOaEOG7TBQH0	Complete	TRINITY_DN54297_c2_g1_i1	364.2	299
BUSCOaEOG7MWVBT	Duplicated	TRINITY_DN53959_c0_g1_i1	447.4	275
BUSCOaEOG7SRH1M	Duplicated	TRINITY_DN54453_c18_g1_i1	658.7	425
BUSCOaEOG7WQM6S	Duplicated	TRINITY_DN87746_c1_g1_i2	376.2	275
BUSCOaEOG789QR8	Fragmented	TRINITY_DN25920_c0_g1_i1	493.0	420
BUSCOaEOG7QP70N	Fragmented	TRINITY_DN47291_c0_g1_i1	266.7	293
BUSCOaEOG7Q5VT7	Duplicated	TRINITY_DN54548_c18_g1_i1	1064.7	687
BUSCOaEOG7PKND1	Duplicated	TRINITY_DN93294_c0_g1_i2	122.4	286
BUSCOaEOG7DK52Z	Complete	TRINITY_DN76832_c0_g1_i1	247.5	128
BUSCOaEOG7S2DD7	Complete	TRINITY_DN51813_c0_g1_i1	317.5	219
BUSCOaEOG7KMJ7G	Duplicated	TRINITY_DN54471_c3_g1_i1	314.6	271
BUSCOaEOG7N3KVP	Complete	TRINITY_DN54507_c18_g1_i1	217.2	214
BUSCOaEOG703GWS	Duplicated	TRINITY_DN91440_c3_g2_i4	1473.5	865
BUSCOaEOG7WF0H6	Duplicated	TRINITY_DN87435_c2_g3_i2	642.8	336
BUSCOaEOG7PPHNB	Complete	TRINITY_DN54369_c8_g1_i1	196.2	330
BUSCOaEOG7QS39T	Duplicated	TRINITY_DN89102_c1_g1_i1	199.1	151
BUSCOaEOG7SC13F	Complete	TRINITY_DN96627_c0_g1_i1	316.9	257
BUSCOaEOG76F67P	Complete	TRINITY_DN87747_c0_g1_i1	275.6	175
BUSCOaEOG7QGGJ7	Duplicated	TRINITY_DN49077_c1_g1_i1	497.4	384
BUSCOaEOG74V8CC	Complete	TRINITY_DN91086_c7_g1_i6	2041.4	1120
BUSCOaEOG7DRWH2	Duplicated	TRINITY_DN93892_c2_g1_i4	382.9	710
BUSCOaEOG7W782Q	Complete	TRINITY_DN93876_c0_g1_i1	213.5	135
BUSCOaEOG7K19SJ	Duplicated	TRINITY_DN99666_c0_g2_i4	379.8	286
BUSCOaEOG7FRKXQ	Duplicated	TRINITY_DN100150_c2_g1_i3	329.5	221
BUSCOaEOG7162KG	Duplicated	TRINITY_DN90019_c1_g4_i3	191.8	204
BUSCOaEOG7K7290	Complete	TRINITY_DN92399_c0_g1_i1	459.8	220
BUSCOaEOG79SS9V	Duplicated	TRINITY_DN91404_c1_g1_i2	818.9	457
BUSCOaEOG7JB73P	Complete	TRINITY_DN53261_c0_g1_i1	778.3	546
BUSCOaEOG7DG8SX	Duplicated	TRINITY_DN100986_c5_g1_i1	592.0	294
BUSCOaEOG725RXS	Complete	TRINITY_DN54634_c32_g1_i1	566.6	338
BUSCOaEOG7VQWST	Fragmented	TRINITY_DN90886_c4_g1_i2	434.2	334
BUSCOaEOG7FZBDQ	Duplicated	TRINITY_DN87901_c0_g2_i2	182.0	149
BUSCOaEOG7NH2RZ	Duplicated	TRINITY_DN54620_c13_g1_i1	588.1	586
BUSCOaEOG7GZ1SV	Duplicated	TRINITY_DN94136_c3_g1_i7	254.5	181
BUSCOaEOG7B689F	Complete	TRINITY_DN96011_c0_g1_i1	470.3	423
BUSCOaEOG73C6TF	Complete	TRINITY_DN99792_c0_g1_i2	380.1	310
BUSCOaEOG710B2M	Duplicated	TRINITY_DN54579_c19_g1_i1	282.7	440
BUSCOaEOG7J4GNH	Duplicated	TRINITY_DN92423_c7_g1_i6	410.8	315
BUSCOaEOG79PX3M	Complete	TRINITY_DN91194_c0_g2_i3	744.2	417
BUSCOaEOG725S05	Duplicated	TRINITY_DN102205_c3_g1_i2	221.8	244
BUSCOaEOG7GV5HW	Complete	TRINITY_DN101340_c0_g1_i4	576.2	723
BUSCOaEOG7ZDD9G	Duplicated	TRINITY_DN90786_c0_g2_i1	186.2	202
BUSCOaEOG7N3KT1	Duplicated	TRINITY_DN43388_c0_g1_i1	273.5	287
BUSCOaEOG75BMK9	Complete	TRINITY_DN92371_c2_g1_i1	994.8	709
BUSCOaEOG754W3V	Fragmented	TRINITY_DN54636_c31_g1_i1	355.1	322
BUSCOaEOG7QVZHP	Duplicated	TRINITY_DN21604_c0_g1_i1	352.5	242
BUSCOaEOG73NTHW	Fragmented	TRINITY_DN91414_c5_g4_i1	468.4	332
BUSCOaEOG7520VC	Fragmented	TRINITY_DN54528_c27_g1_i1	165.5	735
BUSCOaEOG7Z0XBX	Duplicated	TRINITY_DN59345_c0_g1_i1	249.4	177
BUSCOaEOG7P3977	Complete	TRINITY_DN99965_c1_g1_i1	226.9	210
BUSCOaEOG7TR6FS	Duplicated	TRINITY_DN54553_c10_g1_i1	421.1	233
BUSCOaEOG7PW858	Duplicated	TRINITY_DN99545_c0_g1_i2	105.9	128
BUSCOaEOG7XMFBQ	Fragmented	TRINITY_DN102180_c1_g1_i1	589.1	542
BUSCOaEOG7K4613	Duplicated	TRINITY_DN98988_c4_g1_i12	524.9	485
BUSCOaEOG70D3MG	Complete	TRINITY_DN52990_c0_g1_i1	658.1	787
BUSCOaEOG72CHDC	Duplicated	TRINITY_DN102202_c0_g1_i7	631.5	363
BUSCOaEOG7BKR9C	Duplicated	TRINITY_DN66469_c0_g1_i1	220.0	113
BUSCOaEOG7DRWHW	Complete	TRINITY_DN89177_c0_g1_i2	491.5	317
BUSCOaEOG7T23RC	Duplicated	TRINITY_DN83648_c0_g1_i1	933.4	630
BUSCOaEOG7XHK4S	Duplicated	TRINITY_DN79900_c0_g1_i1	427.7	264
BUSCOaEOG79M1VC	Fragmented	TRINITY_DN54574_c22_g1_i1	222.6	241
BUSCOaEOG7KX4XR	Duplicated	TRINITY_DN54608_c3_g1_i1	520.3	451
BUSCOaEOG7PSCVC	Duplicated	TRINITY_DN87610_c0_g1_i2	1118.7	731
BUSCOaEOG7QZTRC	Duplicated	TRINITY_DN102135_c5_g6_i5	522.6	284
BUSCOaEOG7J7BWB	Complete	TRINITY_DN79575_c0_g1_i1	290.8	349
BUSCOaEOG72P44W	Duplicated	TRINITY_DN54368_c2_g1_i1	250.2	340
BUSCOaEOG7RC9QD	Duplicated	TRINITY_DN98252_c1_g1_i3	122.3	239
BUSCOaEOG72S0D3	Duplicated	TRINITY_DN91252_c2_g1_i2	306.7	269
BUSCOaEOG7BD0SD	Duplicated	TRINITY_DN89406_c1_g1_i6	555.8	417
BUSCOaEOG7X434T	Complete	TRINITY_DN53693_c1_g1_i1	1812.8	1171
BUSCOaEOG7JXFJS	Complete	TRINITY_DN43282_c1_g1_i1	429.2	333
BUSCOaEOG79WNMG	Duplicated	TRINITY_DN53791_c0_g1_i1	353.3	270
BUSCOaEOG7T23RK	Complete	TRINITY_DN5159_c1_g1_i1	1043.7	878
BUSCOaEOG7XQ9KK	Fragmented	TRINITY_DN88870_c0_g1_i1	364.1	341
BUSCOaEOG7FC3XV	Complete	TRINITY_DN90818_c1_g3_i1	878.1	431
BUSCOaEOG7W4CTH	Duplicated	TRINITY_DN89914_c0_g1_i2	228.2	139
BUSCOaEOG7G52V8	Duplicated	TRINITY_DN90604_c1_g3_i6	1070.3	675
BUSCOaEOG72CHFR	Complete	TRINITY_DN96369_c0_g1_i1	168.2	154
BUSCOaEOG74BX70	Duplicated	TRINITY_DN91368_c4_g2_i1	281.3	199
BUSCOaEOG7V1T4D	Fragmented	TRINITY_DN87853_c0_g1_i2	713.7	340
BUSCOaEOG799F5M	Complete	TRINITY_DN83705_c0_g1_i1	285.6	209
BUSCOaEOG7FC3Z5	Duplicated	TRINITY_DN101532_c4_g1_i2	411.4	431
BUSCOaEOG7M6RNK	Duplicated	TRINITY_DN90065_c0_g1_i5	449.1	444
BUSCOaEOG7M9MXT	Complete	TRINITY_DN92651_c1_g1_i1	299.5	222
BUSCOaEOG7VXNB2	Duplicated	TRINITY_DN54535_c2_g1_i1	389.8	193
BUSCOaEOG7WF0GV	Duplicated	TRINITY_DN58118_c0_g1_i1	352.0	434
BUSCOaEOG7WXBP2	Fragmented	TRINITY_DN23209_c1_g1_i1	618.1	384
BUSCOaEOG7H1X26	Duplicated	TRINITY_DN101677_c2_g1_i3	199.5	113
BUSCOaEOG7K4617	Fragmented	TRINITY_DN99944_c8_g1_i10	770.6	373
BUSCOaEOG75JC29	Fragmented	TRINITY_DN90306_c1_g2_i2	648.9	419
BUSCOaEOG77HRTW	Duplicated	TRINITY_DN49148_c0_g1_i1	536.1	412
BUSCOaEOG7DG8SB	Duplicated	TRINITY_DN53990_c2_g1_i1	707.7	509
BUSCOaEOG7GJJT4	Fragmented	TRINITY_DN93133_c0_g1_i1	463.8	385
BUSCOaEOG79SSBW	Complete	TRINITY_DN42847_c0_g1_i1	405.6	267
BUSCOaEOG75BMKC	Duplicated	TRINITY_DN90791_c5_g1_i10	1124.3	775
BUSCOaEOG7BD0SD	Duplicated	TRINITY_DN89406_c1_g1_i1	416.2	311
BUSCOaEOG7HBHRG	Fragmented	TRINITY_DN63066_c0_g1_i1	229.3	217
BUSCOaEOG78Q6R4	Fragmented	TRINITY_DN92032_c1_g1_i7	322.4	179
BUSCOaEOG7XDPVM	Complete	TRINITY_DN92546_c2_g1_i2	1225.4	688
BUSCOaEOG7Q04CW	Complete	TRINITY_DN79768_c0_g2_i1	153.3	157
BUSCOaEOG7HFCZW	Duplicated	TRINITY_DN100664_c1_g1_i1	206.3	279
BUSCOaEOG7D8JBK	Complete	TRINITY_DN44859_c1_g1_i1	278.1	215
BUSCOaEOG72P45D	Duplicated	TRINITY_DN88834_c2_g1_i1	170.0	222
BUSCOaEOG78HG8B	Duplicated	TRINITY_DN101860_c3_g1_i4	130.9	155
BUSCOaEOG7C8TZ3	Duplicated	TRINITY_DN54438_c4_g1_i1	404.4	287
BUSCOaEOG7MWVC8	Fragmented	TRINITY_DN50839_c3_g1_i1	182.5	138
BUSCOaEOG7DP18M	Duplicated	TRINITY_DN99976_c2_g2_i4	540.5	406
BUSCOaEOG7NSPHZ	Duplicated	TRINITY_DN89248_c0_g1_i1	306.8	154
BUSCOaEOG71S90W	Duplicated	TRINITY_DN55702_c0_g1_i1	429.9	172
BUSCOaEOG7QCMB9	Duplicated	TRINITY_DN90871_c1_g1_i9	365.0	238
BUSCOaEOG7QS37Z	Duplicated	TRINITY_DN92999_c3_g1_i8	854.6	494
BUSCOaEOG7Q30KD	Fragmented	TRINITY_DN86630_c1_g1_i1	125.5	197
BUSCOaEOG722WQ1	Fragmented	TRINITY_DN63441_c0_g1_i1	562.5	288
BUSCOaEOG7V4PCN	Duplicated	TRINITY_DN54541_c2_g1_i1	129.4	280
BUSCOaEOG73VK0B	Duplicated	TRINITY_DN97480_c1_g1_i1	653.5	311
BUSCOaEOG7N0QM8	Duplicated	TRINITY_DN92920_c2_g1_i1	165.0	156
BUSCOaEOG7MQ3V0	Complete	TRINITY_DN48637_c0_g1_i1	1011.2	918
BUSCOaEOG7CZXKT	Fragmented	TRINITY_DN92024_c1_g1_i1	259.1	200
BUSCOaEOG7DG8SX	Duplicated	TRINITY_DN92658_c1_g1_i2	593.5	295
BUSCOaEOG71KJHV	Complete	TRINITY_DN93785_c1_g1_i2	386.4	288
BUSCOaEOG7HBHRV	Duplicated	TRINITY_DN95394_c1_g1_i1	263.8	213
BUSCOaEOG7DK51V	Duplicated	TRINITY_DN54560_c11_g1_i1	807.4	464
BUSCOaEOG73G32F	Complete	TRINITY_DN51051_c0_g1_i1	328.2	255
BUSCOaEOG7HFCZQ	Fragmented	TRINITY_DN97610_c0_g1_i2	230.2	321
BUSCOaEOG786VHZ	Fragmented	TRINITY_DN97916_c0_g1_i2	330.9	166
BUSCOaEOG7J1MDC	Complete	TRINITY_DN54350_c1_g2_i1	386.2	380
BUSCOaEOG79H5NR	Duplicated	TRINITY_DN93353_c5_g10_i3	306.4	161
BUSCOaEOG72P44H	Duplicated	TRINITY_DN87152_c1_g1_i2	424.1	366
BUSCOaEOG7ZH8J2	Complete	TRINITY_DN45975_c2_g1_i1	365.8	233
BUSCOaEOG75FGT7	Duplicated	TRINITY_DN54469_c7_g1_i1	1078.2	555
BUSCOaEOG77DWMC	Fragmented	TRINITY_DN71587_c0_g1_i1	180.3	181
BUSCOaEOG7XHK56	Duplicated	TRINITY_DN100719_c0_g1_i1	241.9	191
BUSCOaEOG7SVC89	Fragmented	TRINITY_DN54099_c7_g2_i1	520.9	358
BUSCOaEOG73ZF78	Fragmented	TRINITY_DN68366_c0_g1_i1	450.0	221
BUSCOaEOG71PDQQ	Fragmented	TRINITY_DN71081_c0_g1_i1	117.0	98
BUSCOaEOG7201H3	Duplicated	TRINITY_DN91381_c3_g1_i3	224.0	197
BUSCOaEOG75XV21	Fragmented	TRINITY_DN91721_c2_g2_i2	262.1	183
BUSCOaEOG7N6G1F	Fragmented	TRINITY_DN90775_c3_g1_i1	1087.2	709
BUSCOaEOG7C8TZ3	Duplicated	TRINITY_DN100571_c2_g1_i3	405.0	287
BUSCOaEOG7QKBRX	Fragmented	TRINITY_DN85543_c0_g1_i2	568.3	336
BUSCOaEOG757RCQ	Duplicated	TRINITY_DN83893_c0_g1_i2	362.9	264
BUSCOaEOG7VN1K7	Fragmented	TRINITY_DN23528_c0_g1_i1	344.7	493
BUSCOaEOG7NWJQK	Duplicated	TRINITY_DN90137_c1_g1_i1	589.7	431
BUSCOaEOG77TCKT	Duplicated	TRINITY_DN54625_c3_g1_i1	244.6	173
BUSCOaEOG7CKFN6	Complete	TRINITY_DN101182_c4_g1_i1	788.8	487
BUSCOaEOG7VBDVW	Duplicated	TRINITY_DN88172_c3_g1_i2	531.4	325
BUSCOaEOG7WB499	Duplicated	TRINITY_DN91133_c2_g1_i1	295.1	148
BUSCOaEOG7QS37T	Duplicated	TRINITY_DN47196_c1_g1_i1	929.3	454
BUSCOaEOG7TR6FH	Complete	TRINITY_DN90216_c4_g3_i2	416.5	281
BUSCOaEOG7JB74M	Complete	TRINITY_DN99196_c3_g1_i1	289.8	269
BUSCOaEOG7M9MWH	Duplicated	TRINITY_DN89307_c2_g1_i3	381.0	315
BUSCOaEOG738BK6	Fragmented	TRINITY_DN100186_c3_g1_i6	630.7	305
BUSCOaEOG7MWV9V	Fragmented	TRINITY_DN100909_c2_g1_i2	602.0	466
BUSCOaEOG74NHZH	Complete	TRINITY_DN79383_c0_g1_i1	159.1	125
BUSCOaEOG725RXC	Complete	TRINITY_DN54112_c7_g1_i1	1095.2	718
BUSCOaEOG7KHP1B	Complete	TRINITY_DN49551_c1_g1_i1	288.4	185
BUSCOaEOG7WF0GQ	Fragmented	TRINITY_DN102188_c7_g1_i1	369.5	189
BUSCOaEOG78HG89	Complete	TRINITY_DN87636_c1_g1_i2	163.3	314
BUSCOaEOG71CT1P	Duplicated	TRINITY_DN90326_c9_g2_i9	423.2	302
BUSCOaEOG7G7Z4H	Complete	TRINITY_DN87747_c0_g1_i1	333.4	151
BUSCOaEOG78Q6R4	Fragmented	TRINITY_DN92032_c1_g1_i2	322.3	179
BUSCOaEOG7WMQZN	Duplicated	TRINITY_DN84804_c0_g2_i1	482.9	278
BUSCOaEOG7GFPKR	Duplicated	TRINITY_DN92265_c5_g2_i2	577.1	265
BUSCOaEOG7GV5K5	Duplicated	TRINITY_DN86123_c1_g3_i1	255.7	147
BUSCOaEOG7VF93X	Complete	TRINITY_DN100241_c3_g3_i1	424.8	457
BUSCOaEOG7HXR5Z	Duplicated	TRINITY_DN101484_c1_g2_i2	185.2	182
BUSCOaEOG7G52WK	Complete	TRINITY_DN85339_c0_g1_i1	200.5	169
BUSCOaEOG7JTKB6	Complete	TRINITY_DN91272_c0_g1_i1	267.8	239
BUSCOaEOG75FGVB	Complete	TRINITY_DN92933_c0_g2_i1	324.5	224
BUSCOaEOG7ZQ10S	Duplicated	TRINITY_DN54391_c11_g1_i1	437.7	351
BUSCOaEOG72VVKX	Complete	TRINITY_DN89504_c4_g1_i5	879.5	615
BUSCOaEOG7X6ZF1	Complete	TRINITY_DN93944_c0_g1_i1	416.1	249
BUSCOaEOG7XX232	Duplicated	TRINITY_DN54553_c3_g1_i1	663.6	352
BUSCOaEOG7KT8PC	Complete	TRINITY_DN61769_c0_g1_i1	1016.0	645
BUSCOaEOG77B1DF	Duplicated	TRINITY_DN54483_c22_g1_i1	314.6	189
BUSCOaEOG77X7T8	Duplicated	TRINITY_DN89749_c5_g1_i2	471.7	300
BUSCOaEOG7WQM77	Duplicated	TRINITY_DN97655_c2_g1_i4	551.4	353
BUSCOaEOG7Z3SMD	Duplicated	TRINITY_DN54306_c2_g1_i1	230.6	275
BUSCOaEOG75R3JJ	Duplicated	TRINITY_DN102053_c0_g2_i6	428.5	270
BUSCOaEOG710B2D	Fragmented	TRINITY_DN3669_c0_g1_i1	187.9	124
BUSCOaEOG7RNXG0	Duplicated	TRINITY_DN54531_c19_g1_i1	188.0	143
BUSCOaEOG7MQ3V4	Duplicated	TRINITY_DN93548_c0_g1_i1	509.7	655
BUSCOaEOG7KDSR2	Complete	TRINITY_DN65854_c0_g1_i1	879.5	456
BUSCOaEOG7NSPHZ	Duplicated	TRINITY_DN89248_c0_g1_i2	303.5	139
BUSCOaEOG784081	Fragmented	TRINITY_DN58528_c0_g1_i1	613.3	323
BUSCOaEOG7MM7NJ	Complete	TRINITY_DN78753_c0_g3_i1	359.5	139
