#BUSCO_group	Status	Transcript	Bitscore	Length
BUSCOaEOG7DG8T9	Duplicated	92030_	266.8	219
BUSCOaEOG7HBHQN	Fragmented	39995_	627.0	305
BUSCOaEOG722WPK	Fragmented	1733_	182.2	191
BUSCOaEOG72GCN9	Complete	115292_	867.7	503
BUSCOaEOG72CHFD	Duplicated	81274_	346.0	208
BUSCOaEOG732M4Q	Complete	68190_	129.9	122
BUSCOaEOG7KDSS6	Complete	87126_	160.8	152
BUSCOaEOG7MT03B	Duplicated	74898_	437.3	387
BUSCOaEOG7S58M2	Fragmented	31229_	995.7	835
BUSCOaEOG7BKR9C	Duplicated	20275_	220.0	113
BUSCOaEOG7748Z2	Complete	109548_	149.9	119
BUSCOaEOG732M3P	Duplicated	2788_	240.8	250
BUSCOaEOG7G52V0	Fragmented	1114_	444.4	329
BUSCOaEOG77TCJX	Complete	44822_	501.3	372
BUSCOaEOG7SZ7H3	Complete	92028_	1405.2	873
BUSCOaEOG7WQM6S	Duplicated	83765_	376.2	275
BUSCOaEOG7W4CS3	Duplicated	46968_	512.7	406
BUSCOaEOG78Q6RH	Duplicated	47220_	168.3	129
BUSCOaEOG7429H4	Duplicated	68434_	492.7	217
BUSCOaEOG7BD0RS	Duplicated	106353_	766.2	679
BUSCOaEOG70D3NF	Duplicated	47319_	509.5	353
BUSCOaEOG722WPK	Fragmented	73449_	192.6	217
BUSCOaEOG7G7Z3R	Duplicated	87046_	310.2	238
BUSCOaEOG7S84WB	Duplicated	68380_	175.6	145
BUSCOaEOG7RVNZ4	Complete	71932_	172.8	86
BUSCOaEOG799F54	Complete	96375_	533.7	304
BUSCOaEOG7BSGQT	Complete	108696_	526.1	410
BUSCOaEOG7QZTRC	Duplicated	14701_	540.3	303
BUSCOaEOG7GFPJX	Complete	35420_	475.7	389
BUSCOaEOG7455R9	Duplicated	8687_	330.4	188
BUSCOaEOG7VQWTV	Duplicated	75331_	487.7	303
BUSCOaEOG7N3KT5	Duplicated	67770_	584.9	332
BUSCOaEOG76J2GX	Complete	3532_	210.4	172
BUSCOaEOG77B1D1	Complete	140_	192.8	226
BUSCOaEOG7ZWRH1	Duplicated	42919_	258.2	203
BUSCOaEOG7RG5XN	Duplicated	56158_	535.3	482
BUSCOaEOG70KV3D	Duplicated	77921_	1618.9	906
BUSCOaEOG7N3KTW	Complete	77706_	377.4	215
BUSCOaEOG7K9XGR	Fragmented	2975_	234.2	250
BUSCOaEOG7M9MWV	Complete	71278_	380.9	254
BUSCOaEOG7PGS5B	Complete	32370_	405.9	335
BUSCOaEOG710B2M	Complete	50645_	291.2	472
BUSCOaEOG7WXBPJ	Duplicated	108034_	598.5	566
BUSCOaEOG77HRTG	Duplicated	56130_	2509.8	1287
BUSCOaEOG7097DX	Complete	81080_	543.7	454
BUSCOaEOG7N9B91	Complete	112858_	414.0	531
BUSCOaEOG799F4V	Complete	71675_	782.8	440
BUSCOaEOG7F87Q2	Fragmented	53148_	321.0	269
BUSCOaEOG79WNK4	Duplicated	93787_	1293.2	703
BUSCOaEOG7H4S7J	Duplicated	4432_	366.4	545
BUSCOaEOG7J1MDN	Complete	67668_	390.9	422
BUSCOaEOG7201GJ	Complete	112944_	647.2	412
BUSCOaEOG7Q5VTW	Complete	36586_	542.3	315
BUSCOaEOG7RRSPF	Duplicated	89713_	214.3	187
BUSCOaEOG7ZM4RV	Fragmented	35914_	507.0	501
BUSCOaEOG7C33DZ	Fragmented	7083_	510.9	562
BUSCOaEOG70D3N2	Duplicated	61816_	479.6	334
BUSCOaEOG7BSGR5	Complete	87352_	269.4	233
BUSCOaEOG7FVG40	Fragmented	46594_	3396.0	1458
BUSCOaEOG7XHK49	Fragmented	84765_	531.6	369
BUSCOaEOG7DRWH2	Duplicated	23226_	510.3	311
BUSCOaEOG78WZ6V	Duplicated	52685_	279.3	259
BUSCOaEOG76BB09	Complete	111876_	677.6	393
BUSCOaEOG7S2DBZ	Duplicated	30326_	1052.6	540
BUSCOaEOG75R3KD	Duplicated	108773_	213.4	192
BUSCOaEOG7NWJPV	Complete	58263_	1702.8	916
BUSCOaEOG70WFTN	Complete	79980_	622.6	413
BUSCOaEOG73G331	Duplicated	50586_	315.1	161
BUSCOaEOG7XT5V2	Duplicated	56073_	307.9	370
BUSCOaEOG790TFH	Complete	33301_	300.0	280
BUSCOaEOG7DZN05	Duplicated	51751_	383.7	378
BUSCOaEOG7W4CS4	Fragmented	80497_	92.8	215
BUSCOaEOG7Z6NS7	Duplicated	50594_	673.0	426
BUSCOaEOG725RZF	Fragmented	60673_	176.8	125
BUSCOaEOG7HFCZQ	Fragmented	84908_	230.2	321
BUSCOaEOG735G9R	Fragmented	72801_	238.3	381
BUSCOaEOG7VJ5BV	Duplicated	34353_	418.1	342
BUSCOaEOG7DP182	Fragmented	69505_	539.1	422
BUSCOaEOG7K19SJ	Duplicated	103574_	379.8	286
BUSCOaEOG7ZSW76	Fragmented	112809_	352.4	209
BUSCOaEOG7FNQNR	Complete	57161_	688.9	447
BUSCOaEOG75BMKS	Duplicated	49557_	678.4	355
BUSCOaEOG7FZBCF	Complete	85240_	619.8	368
BUSCOaEOG786VJV	Duplicated	26847_	252.1	133
BUSCOaEOG7B3D29	Complete	51651_	533.2	290
BUSCOaEOG7QVZJ1	Duplicated	51547_	203.0	180
BUSCOaEOG7ZSW7V	Duplicated	72478_	174.7	248
BUSCOaEOG71PDQP	Complete	71125_	1448.7	953
BUSCOaEOG7RZJ5H	Fragmented	94010_	208.0	215
BUSCOaEOG72S0D8	Complete	63564_	289.7	183
BUSCOaEOG7BKR85	Fragmented	25510_	289.8	179
BUSCOaEOG74BX5V	Duplicated	78718_	697.3	542
BUSCOaEOG7Q30KM	Fragmented	64822_	605.4	372
BUSCOaEOG7VF947	Duplicated	36581_	411.5	233
BUSCOaEOG7SVC9F	Complete	109177_	347.7	260
BUSCOaEOG7M116Z	Complete	101265_	347.8	192
BUSCOaEOG7SVC8H	Fragmented	33155_	170.9	196
BUSCOaEOG7BWC1G	Duplicated	47415_	171.9	117
BUSCOaEOG78MBHV	Duplicated	97559_	120.5	105
BUSCOaEOG7Q04CK	Duplicated	4970_	373.6	194
BUSCOaEOG7JQQ37	Complete	34113_	340.8	269
BUSCOaEOG7KQDFM	Fragmented	21283_	164.0	111
BUSCOaEOG7FNQNK	Fragmented	47321_	522.1	314
BUSCOaEOG7F87PR	Fragmented	56173_	232.7	470
BUSCOaEOG7QGGK3	Fragmented	47402_	234.9	178
BUSCOaEOG7C33FG	Duplicated	93820_	643.0	732
BUSCOaEOG7N6G1J	Fragmented	38161_	701.2	1542
BUSCOaEOG7QP716	Duplicated	97503_	981.2	608
BUSCOaEOG7ZQ0ZZ	Duplicated	91455_	1264.7	789
BUSCOaEOG7WMQZB	Complete	89033_	1039.1	681
BUSCOaEOG7DCDJW	Fragmented	74905_	155.8	148
BUSCOaEOG7D5P43	Complete	37081_	166.7	107
BUSCOaEOG7MWVCN	Complete	69071_	206.9	123
BUSCOaEOG75XV21	Fragmented	52376_	264.1	184
BUSCOaEOG7N3KSG	Duplicated	71649_	652.5	623
BUSCOaEOG7WXBQ5	Fragmented	17357_	290.7	276
BUSCOaEOG7R5K79	Duplicated	110789_	233.5	199
BUSCOaEOG7ZWRFT	Duplicated	97524_	959.1	615
BUSCOaEOG78HG6W	Duplicated	110120_	785.4	629
BUSCOaEOG7DK51X	Duplicated	105614_	419.8	262
BUSCOaEOG7X6ZD0	Fragmented	64068_	820.8	530
BUSCOaEOG7HJ875	Duplicated	53002_	381.0	251
BUSCOaEOG70WFVN	Duplicated	40210_	248.2	217
BUSCOaEOG73VK0S	Duplicated	77680_	866.1	354
BUSCOaEOG7ZDD9W	Duplicated	95978_	289.9	266
BUSCOaEOG7ND6JC	Duplicated	63740_	352.4	217
BUSCOaEOG75XV1C	Duplicated	64429_	359.4	271
BUSCOaEOG75TZT8	Complete	86523_	121.4	163
BUSCOaEOG781423	Complete	109885_	678.0	396
BUSCOaEOG7N9B8M	Complete	5228_	576.9	414
BUSCOaEOG7K7290	Complete	3678_	459.8	220
BUSCOaEOG7BWBZ8	Fragmented	88679_	1087.6	711
BUSCOaEOG7M9MWC	Complete	74967_	325.0	490
BUSCOaEOG7XQ9MJ	Complete	48244_	590.9	324
BUSCOaEOG7DZN0C	Duplicated	73292_	586.2	456
BUSCOaEOG7JMTTH	Duplicated	73413_	362.6	502
BUSCOaEOG7H7NGR	Fragmented	2737_	370.6	222
BUSCOaEOG7HBHQ5	Fragmented	73669_	728.5	412
BUSCOaEOG784089	Fragmented	44515_	486.4	263
BUSCOaEOG7D2STK	Fragmented	1106_	616.8	309
BUSCOaEOG7QVZGJ	Fragmented	61499_	763.4	354
BUSCOaEOG7162K0	Complete	69780_	297.1	315
BUSCOaEOG7TBQGG	Complete	114342_	586.4	403
BUSCOaEOG70D3P1	Duplicated	4998_	303.2	165
BUSCOaEOG7J7BVT	Complete	61482_	806.4	414
BUSCOaEOG7RVNW5	Duplicated	95016_	654.1	454
BUSCOaEOG7HBHSC	Complete	83409_	142.4	89
BUSCOaEOG767FS3	Complete	46987_	195.0	145
BUSCOaEOG75FGTK	Complete	60302_	780.7	415
BUSCOaEOG7H7NGT	Duplicated	51512_	635.8	357
BUSCOaEOG789QSV	Complete	62594_	177.8	266
BUSCOaEOG7DP18G	Complete	71666_	526.9	568
BUSCOaEOG7Q5VTZ	Fragmented	81276_	385.0	256
BUSCOaEOG722WQC	Duplicated	56199_	108.6	173
BUSCOaEOG796JXV	Complete	45519_	204.5	225
BUSCOaEOG72VVMZ	Complete	79798_	552.0	326
BUSCOaEOG7NWJRG	Duplicated	94112_	250.3	139
BUSCOaEOG703GWZ	Fragmented	35755_	499.1	249
BUSCOaEOG7GR9B5	Duplicated	75240_	370.1	190
BUSCOaEOG7TJFXJ	Fragmented	42885_	316.7	148
BUSCOaEOG7WF0H0	Complete	63327_	267.2	356
BUSCOaEOG78Q6R4	Fragmented	79131_	322.3	179
BUSCOaEOG7PGS5H	Duplicated	59510_	473.5	329
BUSCOaEOG796JXD	Complete	31376_	461.4	325
BUSCOaEOG7N3KT5	Duplicated	34401_	585.7	332
BUSCOaEOG7M3WDG	Fragmented	17773_	680.6	515
BUSCOaEOG738BKV	Duplicated	88487_	333.4	316
BUSCOaEOG799F5H	Duplicated	39463_	333.6	260
BUSCOaEOG74RD5W	Complete	77142_	381.7	234
BUSCOaEOG7TJFZ3	Complete	83931_	827.8	470
BUSCOaEOG7MT048	Complete	35193_	319.3	201
BUSCOaEOG7W4CRJ	Fragmented	7089_	1216.8	750
BUSCOaEOG7VTS26	Duplicated	5744_	407.7	575
BUSCOaEOG77QH9K	Complete	80618_	1008.6	687
BUSCOaEOG7M116C	Duplicated	113718_	347.5	367
BUSCOaEOG7429H7	Duplicated	80244_	332.6	222
BUSCOaEOG7MM7MW	Complete	90033_	279.8	326
BUSCOaEOG7DP182	Fragmented	31812_	554.2	430
BUSCOaEOG7CCQ6B	Duplicated	37369_	252.3	177
BUSCOaEOG7JHZKP	Fragmented	14612_	148.7	183
BUSCOaEOG7FG076	Duplicated	114585_	173.4	142
BUSCOaEOG7MHCC2	Duplicated	78035_	1242.1	586
BUSCOaEOG7P397B	Complete	108043_	277.1	181
BUSCOaEOG7ZM4S8	Duplicated	72333_	340.8	356
BUSCOaEOG75TZS7	Duplicated	115143_	315.3	256
BUSCOaEOG77TCJS	Complete	42683_	638.4	519
BUSCOaEOG7PSCWZ	Complete	72026_	262.1	146
BUSCOaEOG7ZWRGC	Complete	24056_	629.3	315
BUSCOaEOG7XQ9M1	Complete	57573_	729.5	343
BUSCOaEOG7J1MF1	Complete	5002_	532.0	599
BUSCOaEOG7429FZ	Complete	6173_	662.5	432
BUSCOaEOG7ZSW73	Complete	63260_	530.0	544
BUSCOaEOG7J1MF8	Duplicated	105974_	270.1	240
BUSCOaEOG7TR6F8	Complete	84798_	479.4	405
BUSCOaEOG75FGT0	Fragmented	85766_	344.7	216
BUSCOaEOG7W4CSG	Duplicated	89501_	518.9	312
BUSCOaEOG7CKFP7	Complete	10124_	254.6	165
BUSCOaEOG7MHCD6	Complete	73554_	296.4	213
BUSCOaEOG7R5K6H	Complete	99856_	630.8	493
BUSCOaEOG7D8J99	Complete	64259_	1039.7	801
BUSCOaEOG7P91NX	Duplicated	57666_	1007.5	570
BUSCOaEOG72CHDC	Duplicated	96404_	631.5	363
BUSCOaEOG7DRWHT	Complete	77145_	338.1	357
BUSCOaEOG76MXQQ	Duplicated	40602_	208.2	160
BUSCOaEOG7GV5J5	Complete	88876_	372.7	349
BUSCOaEOG76TP69	Duplicated	62880_	211.4	300
BUSCOaEOG7MWVBQ	Duplicated	95790_	433.1	359
BUSCOaEOG78WZ5V	Complete	63746_	955.5	784
BUSCOaEOG7Z3SMD	Duplicated	74871_	252.8	249
BUSCOaEOG7K4613	Duplicated	100795_	525.1	490
BUSCOaEOG7P65G3	Duplicated	99818_	415.2	191
BUSCOaEOG7S84VP	Complete	40714_	542.6	268
BUSCOaEOG7RC9Q6	Duplicated	62890_	586.9	532
BUSCOaEOG7W4CSC	Fragmented	67496_	480.6	296
BUSCOaEOG75FGT0	Fragmented	29032_	344.6	216
BUSCOaEOG7HXR59	Duplicated	53042_	575.2	427
BUSCOaEOG71S90W	Duplicated	4117_	472.2	196
BUSCOaEOG7Q30KM	Fragmented	38021_	603.2	372
BUSCOaEOG7DK51X	Duplicated	47780_	419.7	262
BUSCOaEOG7455R9	Duplicated	67501_	171.0	165
BUSCOaEOG7TJFXM	Fragmented	115652_	334.8	449
BUSCOaEOG75XV1S	Fragmented	102057_	67.7	70
BUSCOaEOG72S0DN	Complete	40778_	167.4	144
BUSCOaEOG7C8TZH	Duplicated	115305_	318.4	182
BUSCOaEOG7MT03K	Complete	34644_	638.2	331
BUSCOaEOG74Z4M9	Complete	79396_	1005.6	701
BUSCOaEOG72S0BT	Duplicated	91293_	1527.3	1268
BUSCOaEOG74BX7H	Duplicated	69449_	250.9	163
BUSCOaEOG76MXQQ	Duplicated	73908_	255.5	182
BUSCOaEOG7QZTR7	Complete	21028_	659.5	334
BUSCOaEOG7GBTCD	Complete	77851_	352.2	208
BUSCOaEOG7S84WM	Duplicated	58657_	270.9	221
BUSCOaEOG75FGVS	Complete	92511_	132.1	142
BUSCOaEOG7GJJTF	Duplicated	8371_	251.8	191
BUSCOaEOG7C33GQ	Duplicated	111281_	204.4	132
BUSCOaEOG7SVC98	Duplicated	77965_	269.8	196
BUSCOaEOG7BD0T8	Complete	20559_	224.1	142
BUSCOaEOG7KX4XB	Fragmented	72085_	307.5	398
BUSCOaEOG70WFT4	Complete	95459_	1904.3	1092
BUSCOaEOG7FG06B	Complete	60402_	332.6	255
BUSCOaEOG7B68BN	Complete	35967_	191.1	104
BUSCOaEOG7BSGQW	Complete	62854_	354.9	341
BUSCOaEOG7WTGF3	Duplicated	4085_	481.2	704
BUSCOaEOG77754C	Complete	83051_	461.9	507
BUSCOaEOG7JB753	Duplicated	49746_	147.3	156
BUSCOaEOG7ZDD95	Complete	48778_	352.0	367
BUSCOaEOG79PX4M	Complete	55734_	241.6	178
BUSCOaEOG74NHZB	Complete	78591_	140.2	144
BUSCOaEOG7K4621	Duplicated	79064_	316.7	200
BUSCOaEOG7K9XJ6	Fragmented	16954_	86.6	149
BUSCOaEOG71KJHW	Fragmented	51282_	183.5	200
BUSCOaEOG7748XG	Complete	84715_	126.5	149
BUSCOaEOG703GZ9	Complete	88848_	122.7	277
BUSCOaEOG77X7S6	Complete	35890_	1200.8	890
BUSCOaEOG7WHVS4	Duplicated	87009_	314.4	142
BUSCOaEOG7429G8	Complete	67557_	659.2	535
BUSCOaEOG7WMQZD	Complete	87089_	1430.5	703
BUSCOaEOG72GCN0	Fragmented	63334_	441.5	284
BUSCOaEOG7GJJTX	Fragmented	23132_	200.1	165
BUSCOaEOG7DG8SB	Duplicated	93274_	349.0	485
BUSCOaEOG7520VC	Fragmented	114369_	165.5	735
BUSCOaEOG73VK06	Fragmented	90639_	508.8	550
BUSCOaEOG7CS640	Duplicated	92650_	672.5	408
BUSCOaEOG7KMJ7Z	Complete	93794_	193.1	475
BUSCOaEOG732M2Z	Duplicated	92926_	814.2	582
BUSCOaEOG7N6G31	Fragmented	58036_	135.6	157
BUSCOaEOG71GP7P	Fragmented	55149_	963.4	645
BUSCOaEOG7D2SVS	Complete	69644_	461.6	365
BUSCOaEOG74BX7H	Duplicated	91612_	250.8	164
BUSCOaEOG7KX4X6	Fragmented	83783_	1623.2	960
BUSCOaEOG7SNMVM	Complete	71854_	130.0	72
BUSCOaEOG7XHK52	Fragmented	83129_	223.1	184
BUSCOaEOG7X16X8	Duplicated	35768_	817.8	739
BUSCOaEOG7JQQ2D	Complete	82795_	575.3	467
BUSCOaEOG7KX4XW	Complete	3943_	717.7	554
BUSCOaEOG7SNMTZ	Complete	79971_	369.2	358
BUSCOaEOG7WQM6J	Complete	3405_	668.7	508
BUSCOaEOG7WHVSK	Fragmented	100565_	166.8	114
BUSCOaEOG76J2GG	Complete	42089_	443.0	220
BUSCOaEOG7SNMS6	Fragmented	30647_	613.9	320
BUSCOaEOG77B1C1	Complete	88998_	295.6	287
BUSCOaEOG7Q5VVB	Complete	62374_	351.7	219
BUSCOaEOG7K4617	Fragmented	80624_	770.6	373
BUSCOaEOG7DVRR7	Complete	72791_	643.5	518
BUSCOaEOG7BD0T9	Fragmented	104926_	121.5	104
BUSCOaEOG7QGGJB	Duplicated	87082_	419.5	411
BUSCOaEOG7XHK56	Duplicated	93318_	242.1	191
BUSCOaEOG7WXBP6	Duplicated	86869_	870.4	829
BUSCOaEOG7N6G2R	Duplicated	34653_	378.7	346
BUSCOaEOG7BKR85	Fragmented	32030_	333.8	208
BUSCOaEOG7DK51V	Duplicated	63581_	807.6	464
BUSCOaEOG79M1VW	Fragmented	98335_	370.5	284
BUSCOaEOG7J1MDW	Fragmented	103574_	33.7	94
BUSCOaEOG71CT24	Duplicated	12124_	220.4	249
BUSCOaEOG7NKZ1C	Duplicated	78401_	224.3	192
BUSCOaEOG76BB0S	Fragmented	71661_	173.1	164
BUSCOaEOG7CP9WV	Duplicated	61921_	283.6	303
BUSCOaEOG7S58MB	Fragmented	56852_	447.6	281
BUSCOaEOG70WFWB	Complete	48830_	177.2	211
BUSCOaEOG78MBGS	Fragmented	51221_	89.0	107
BUSCOaEOG7S2DCK	Duplicated	93195_	486.3	317
BUSCOaEOG7HN4DX	Fragmented	101042_	1032.1	410
BUSCOaEOG7Q04BG	Complete	68206_	251.3	571
BUSCOaEOG78T2ZS	Duplicated	100641_	375.7	277
BUSCOaEOG7WMR0P	Complete	92685_	481.6	862
BUSCOaEOG7ZSW7V	Duplicated	12446_	166.3	190
BUSCOaEOG7GBTC1	Duplicated	71251_	360.8	280
BUSCOaEOG76TP69	Duplicated	80216_	230.5	303
BUSCOaEOG7GFPKB	Duplicated	64785_	243.5	230
BUSCOaEOG7MQ3VS	Duplicated	70107_	224.6	295
BUSCOaEOG7TNB6G	Complete	85166_	659.3	311
BUSCOaEOG7VXN91	Fragmented	27883_	656.3	470
BUSCOaEOG78WZ6V	Duplicated	52686_	279.7	259
BUSCOaEOG7V4PCN	Complete	75620_	148.1	289
BUSCOaEOG7W1HJG	Complete	48818_	481.0	346
BUSCOaEOG7QCM9C	Duplicated	102410_	575.2	371
BUSCOaEOG7FG05G	Complete	45694_	874.9	719
BUSCOaEOG7WB47J	Fragmented	66445_	487.3	256
BUSCOaEOG70KV4Q	Duplicated	9031_	255.3	272
BUSCOaEOG70KV45	Duplicated	80076_	375.8	326
BUSCOaEOG76QSZP	Duplicated	73748_	322.8	290
BUSCOaEOG7D2STS	Complete	104897_	527.2	411
BUSCOaEOG7RNXF3	Fragmented	5197_	182.5	208
BUSCOaEOG7KDSQZ	Duplicated	4962_	324.6	471
BUSCOaEOG77TCJZ	Complete	92240_	619.0	358
BUSCOaEOG7VTS26	Duplicated	52658_	368.2	462
BUSCOaEOG7748X4	Duplicated	52264_	357.3	217
BUSCOaEOG7PPHN7	Fragmented	22224_	332.2	185
BUSCOaEOG7P0F00	Complete	15469_	154.5	294
BUSCOaEOG7MWVCB	Duplicated	71960_	343.4	188
BUSCOaEOG7J4GP2	Complete	105391_	375.9	181
BUSCOaEOG75FGV6	Complete	37108_	371.2	331
BUSCOaEOG7S58MG	Complete	30221_	539.8	318
BUSCOaEOG7RNXDD	Complete	17018_	1113.6	436
BUSCOaEOG7T23SX	Duplicated	10362_	71.2	75
BUSCOaEOG7GNF29	Complete	104048_	123.4	651
BUSCOaEOG73NTJ1	Fragmented	20285_	192.1	178
BUSCOaEOG7FG05W	Fragmented	115606_	145.7	182
BUSCOaEOG70D3NF	Duplicated	59278_	503.9	366
BUSCOaEOG7D2SV4	Complete	31093_	410.2	386
BUSCOaEOG78DM1X	Complete	51043_	186.5	101
BUSCOaEOG7B3D22	Duplicated	44342_	676.8	544
BUSCOaEOG7FRKXQ	Duplicated	84104_	302.7	208
BUSCOaEOG7HXR5Z	Complete	97262_	190.1	189
BUSCOaEOG7D5P26	Fragmented	99625_	516.9	418
BUSCOaEOG7QZTRJ	Complete	97987_	254.4	288
BUSCOaEOG7DG8SB	Duplicated	57340_	707.7	509
BUSCOaEOG79D9CS	Fragmented	73732_	485.3	496
BUSCOaEOG7QVZJK	Complete	39932_	217.4	133
BUSCOaEOG70D3P1	Duplicated	107101_	268.1	165
BUSCOaEOG7WXBRN	Complete	72816_	128.0	183
BUSCOaEOG7N3KT1	Duplicated	48270_	208.1	272
BUSCOaEOG7GR995	Complete	94580_	607.8	453
BUSCOaEOG7G52X4	Complete	78356_	178.2	85
BUSCOaEOG79SSCC	Duplicated	36612_	502.5	326
BUSCOaEOG7VQWTG	Duplicated	108030_	582.9	401
BUSCOaEOG7FG05K	Fragmented	72766_	678.8	425
BUSCOaEOG7HFCZQ	Fragmented	111905_	230.5	310
BUSCOaEOG7RZJ4J	Duplicated	105624_	476.2	309
BUSCOaEOG7ZDD8D	Duplicated	71116_	927.8	476
BUSCOaEOG7QGGJ7	Duplicated	87666_	497.4	384
BUSCOaEOG70D3N2	Duplicated	89057_	141.1	259
BUSCOaEOG73RPS7	Complete	12640_	308.9	271
BUSCOaEOG7M3WF0	Fragmented	21416_	200.7	167
BUSCOaEOG7B94HR	Duplicated	63816_	1348.4	765
BUSCOaEOG7MM7NW	Complete	46161_	222.9	162
BUSCOaEOG7K9XGX	Fragmented	107883_	632.8	297
BUSCOaEOG7G52V3	Fragmented	33472_	444.2	249
BUSCOaEOG74RD4J	Complete	45682_	232.9	815
BUSCOaEOG7162KV	Complete	72759_	227.7	289
BUSCOaEOG76J2HN	Fragmented	6153_	143.2	83
BUSCOaEOG7PGS5H	Duplicated	30926_	473.5	329
BUSCOaEOG7GNF2N	Fragmented	86305_	282.7	184
BUSCOaEOG7W781N	Complete	67265_	511.5	259
BUSCOaEOG7GNF22	Duplicated	95438_	933.0	479
BUSCOaEOG7N9B8V	Duplicated	89649_	754.8	403
BUSCOaEOG79D9FG	Duplicated	101249_	204.5	139
BUSCOaEOG7V7JN3	Complete	94605_	506.8	281
BUSCOaEOG7GV5K5	Duplicated	67385_	258.7	148
BUSCOaEOG7S84VN	Duplicated	91889_	212.1	268
BUSCOaEOG7RVNVS	Fragmented	84073_	1084.9	855
BUSCOaEOG7Q5VT7	Duplicated	92496_	1064.7	687
BUSCOaEOG7WTGG1	Duplicated	84309_	498.2	378
BUSCOaEOG7XHK56	Duplicated	93319_	241.9	191
BUSCOaEOG7WF0GN	Fragmented	67657_	531.9	378
BUSCOaEOG7RVNVW	Duplicated	68004_	591.3	765
BUSCOaEOG7VJ5B9	Complete	85318_	1116.0	506
BUSCOaEOG7Z0XBF	Duplicated	96264_	376.0	237
BUSCOaEOG7DG8T9	Duplicated	50371_	266.7	219
BUSCOaEOG7XDPW5	Duplicated	101294_	497.9	377
BUSCOaEOG7J7BVW	Complete	14681_	802.1	427
BUSCOaEOG7481Z6	Fragmented	81078_	721.1	361
BUSCOaEOG7P91NZ	Fragmented	71_	590.3	337
BUSCOaEOG7HR0QR	Duplicated	14700_	142.8	109
BUSCOaEOG7H1X0N	Fragmented	46361_	479.4	270
BUSCOaEOG7PKNDZ	Complete	109875_	210.2	186
BUSCOaEOG70SKMV	Complete	51256_	158.2	172
BUSCOaEOG7XT5TG	Complete	63915_	1608.8	947
BUSCOaEOG7QGGK3	Fragmented	85354_	223.4	180
BUSCOaEOG7ZDD9G	Duplicated	56248_	223.9	196
BUSCOaEOG7JB753	Duplicated	49750_	150.2	156
BUSCOaEOG7SFWBN	Fragmented	21141_	418.4	200
BUSCOaEOG7N0QJM	Fragmented	71510_	464.8	237
BUSCOaEOG7MDH4Q	Fragmented	114936_	124.5	101
BUSCOaEOG7GNF2N	Fragmented	29899_	261.7	165
BUSCOaEOG7ZWRFT	Duplicated	93022_	1364.0	647
BUSCOaEOG7H1X1J	Complete	92331_	373.5	207
BUSCOaEOG735GC7	Duplicated	51851_	281.3	165
BUSCOaEOG72P45Q	Duplicated	37252_	240.1	123
BUSCOaEOG73VK0B	Duplicated	44263_	377.8	366
BUSCOaEOG75FGT4	Complete	45851_	1503.8	745
BUSCOaEOG7BSGSM	Duplicated	49661_	142.6	127
BUSCOaEOG7VTS21	Complete	75585_	489.7	585
BUSCOaEOG7DCDKT	Complete	14262_	191.3	162
BUSCOaEOG7JF3CN	Duplicated	83042_	207.5	223
BUSCOaEOG79SSCC	Duplicated	75352_	502.6	326
BUSCOaEOG7G52V3	Fragmented	86809_	531.0	371
BUSCOaEOG70D3NJ	Complete	10001_	242.9	223
BUSCOaEOG72P459	Complete	49054_	315.5	182
BUSCOaEOG7SZ7H9	Complete	2782_	524.5	574
BUSCOaEOG7H1X22	Fragmented	104583_	267.6	191
BUSCOaEOG7F5CHG	Duplicated	59748_	199.8	138
BUSCOaEOG7BKR7H	Fragmented	61892_	695.5	533
BUSCOaEOG79PX3W	Complete	15370_	590.5	284
BUSCOaEOG7MHCC2	Duplicated	78037_	1245.8	615
BUSCOaEOG7HN4GQ	Duplicated	108645_	182.8	168
BUSCOaEOG7GNF2F	Complete	75250_	482.3	333
BUSCOaEOG7J7BVM	Complete	39275_	938.6	560
BUSCOaEOG7JB75J	Duplicated	52985_	215.4	183
BUSCOaEOG7F87Q3	Fragmented	113747_	242.3	278
BUSCOaEOG7R8FFV	Fragmented	49480_	319.5	199
BUSCOaEOG7CZXKF	Duplicated	48881_	1754.3	843
BUSCOaEOG7KDSRF	Duplicated	35093_	568.1	310
BUSCOaEOG7DZN1F	Duplicated	110586_	264.8	140
BUSCOaEOG79WNMG	Duplicated	112851_	353.3	270
BUSCOaEOG7Q30MD	Duplicated	112610_	264.1	230
BUSCOaEOG7HN4DX	Fragmented	60094_	1110.8	439
BUSCOaEOG7WB47J	Fragmented	93563_	591.2	323
BUSCOaEOG71S8ZM	Complete	95059_	738.8	910
BUSCOaEOG74NHWV	Duplicated	93007_	827.3	603
BUSCOaEOG73RPRQ	Complete	22882_	236.2	141
BUSCOaEOG7Z3SJW	Duplicated	82_	585.7	362
BUSCOaEOG75N78X	Fragmented	14659_	760.8	465
BUSCOaEOG7HJ875	Duplicated	53003_	382.0	224
BUSCOaEOG7RNXG4	Complete	50636_	226.7	127
BUSCOaEOG72K7XR	Complete	17921_	224.8	122
BUSCOaEOG7MT03M	Fragmented	51390_	471.3	339
BUSCOaEOG7MHCCQ	Complete	64193_	524.3	312
BUSCOaEOG7K4621	Duplicated	92751_	320.5	204
BUSCOaEOG7162JH	Duplicated	112623_	519.8	303
BUSCOaEOG7GZ1S8	Complete	35900_	577.4	394
BUSCOaEOG7C0772	Duplicated	30436_	303.1	322
