#BUSCO_group	Status	Transcript	Bitscore	Length
BUSCOaEOG71GP8V	Complete	TRINITY_DN93509_c6_g1_i1	315.5	238
BUSCOaEOG7T23RQ	Duplicated	TRINITY_DN80147_c0_g1_i1	618.7	388
BUSCOaEOG7TV2PK	Complete	TRINITY_DN80937_c1_g2_i1	296.1	219
BUSCOaEOG7RZJ4Z	Duplicated	TRINITY_DN91447_c0_g1_i4	289.2	259
BUSCOaEOG7K9XHB	Fragmented	TRINITY_DN55630_c0_g2_i1	589.6	265
BUSCOaEOG7SNMTZ	Duplicated	TRINITY_DN89170_c0_g1_i2	369.2	358
BUSCOaEOG76XJF0	Duplicated	TRINITY_DN86290_c0_g1_i4	512.7	394
BUSCOaEOG7WHVRM	Complete	TRINITY_DN93619_c1_g1_i3	365.7	299
BUSCOaEOG7ZDD8G	Complete	TRINITY_DN91899_c2_g1_i2	721.6	417
BUSCOaEOG7JTK92	Duplicated	TRINITY_DN92648_c0_g1_i3	549.4	252
BUSCOaEOG7QCMB3	Complete	TRINITY_DN93796_c0_g1_i1	364.8	312
BUSCOaEOG7XMFBQ	Fragmented	TRINITY_DN92796_c0_g3_i1	589.2	542
BUSCOaEOG72P45Q	Duplicated	TRINITY_DN88703_c0_g2_i2	240.3	123
BUSCOaEOG7XQ9KD	Fragmented	TRINITY_DN91560_c1_g1_i1	155.2	356
BUSCOaEOG7J4GNP	Complete	TRINITY_DN84158_c0_g1_i1	276.6	324
BUSCOaEOG7JXFMC	Complete	TRINITY_DN91872_c4_g1_i2	99.3	102
BUSCOaEOG7201J0	Complete	TRINITY_DN93599_c4_g1_i1	119.1	138
BUSCOaEOG76TP6K	Duplicated	TRINITY_DN90247_c2_g1_i2	310.4	195
BUSCOaEOG790TFH	Duplicated	TRINITY_DN90370_c1_g1_i1	300.9	280
BUSCOaEOG7ZDD96	Complete	TRINITY_DN91794_c7_g3_i4	424.0	281
BUSCOaEOG7XMFBP	Complete	TRINITY_DN93052_c2_g1_i1	96.0	692
BUSCOaEOG74BX7N	Duplicated	TRINITY_DN90336_c7_g1_i4	171.6	169
BUSCOaEOG74NHXH	Fragmented	TRINITY_DN94084_c1_g1_i1	407.3	332
BUSCOaEOG7HTVXS	Duplicated	TRINITY_DN93042_c2_g2_i3	506.1	323
BUSCOaEOG7FZBDH	Duplicated	TRINITY_DN90534_c0_g1_i3	255.9	271
BUSCOaEOG7N0QK5	Duplicated	TRINITY_DN91723_c1_g1_i5	434.2	275
BUSCOaEOG7WHVRC	Fragmented	TRINITY_DN93084_c4_g1_i1	199.8	369
BUSCOaEOG7CZXMP	Duplicated	TRINITY_DN93380_c3_g1_i2	509.2	339
BUSCOaEOG7QGGJ3	Duplicated	TRINITY_DN91971_c1_g1_i1	794.5	531
BUSCOaEOG790TDR	Fragmented	TRINITY_DN81698_c0_g1_i1	224.7	289
BUSCOaEOG7DZN1F	Duplicated	TRINITY_DN92420_c1_g2_i2	264.3	140
BUSCOaEOG7DZN0Q	Duplicated	TRINITY_DN91371_c1_g3_i2	332.3	195
BUSCOaEOG7C33F3	Complete	TRINITY_DN93890_c4_g1_i1	944.0	1036
BUSCOaEOG7ZH8HH	Duplicated	TRINITY_DN84730_c1_g1_i4	847.4	383
BUSCOaEOG72P44W	Duplicated	TRINITY_DN92748_c1_g1_i2	251.1	340
BUSCOaEOG7ZQ0ZZ	Duplicated	TRINITY_DN93160_c2_g1_i6	701.1	745
BUSCOaEOG77DWM6	Duplicated	TRINITY_DN92286_c6_g1_i6	723.0	398
BUSCOaEOG7XDPW5	Duplicated	TRINITY_DN92437_c2_g1_i4	740.1	384
BUSCOaEOG73ZF7Z	Duplicated	TRINITY_DN91879_c2_g1_i2	659.6	343
BUSCOaEOG7G52WD	Complete	TRINITY_DN82838_c0_g1_i1	258.1	209
BUSCOaEOG7W7826	Duplicated	TRINITY_DN93310_c1_g3_i2	209.8	143
BUSCOaEOG71KJGM	Fragmented	TRINITY_DN93387_c3_g3_i1	2351.6	1571
BUSCOaEOG7RC9PR	Complete	TRINITY_DN55400_c0_g2_i1	210.8	324
BUSCOaEOG7B689P	Fragmented	TRINITY_DN85686_c0_g1_i5	593.0	254
BUSCOaEOG7WMR0H	Duplicated	TRINITY_DN92319_c0_g1_i8	289.9	216
BUSCOaEOG7QCMBD	Fragmented	TRINITY_DN81069_c1_g1_i1	225.8	152
BUSCOaEOG7FJVFJ	Complete	TRINITY_DN93826_c2_g1_i2	294.8	245
BUSCOaEOG7QGGJB	Duplicated	TRINITY_DN93573_c0_g1_i9	419.6	411
BUSCOaEOG728N6T	Complete	TRINITY_DN93119_c0_g1_i1	193.3	185
BUSCOaEOG72CHDC	Duplicated	TRINITY_DN93937_c0_g1_i5	637.1	370
BUSCOaEOG7VJ5BP	Duplicated	TRINITY_DN71299_c0_g1_i1	443.7	375
BUSCOaEOG7B94K0	Duplicated	TRINITY_DN90840_c1_g1_i4	402.6	211
BUSCOaEOG7DP18G	Duplicated	TRINITY_DN85785_c0_g1_i3	526.9	568
BUSCOaEOG7M6RNG	Fragmented	TRINITY_DN88248_c1_g1_i2	371.6	226
BUSCOaEOG7TBQFW	Complete	TRINITY_DN88981_c0_g1_i1	772.6	377
BUSCOaEOG7FZBDQ	Duplicated	TRINITY_DN87901_c0_g2_i3	182.1	149
BUSCOaEOG77TCJF	Fragmented	TRINITY_DN68086_c0_g1_i1	430.4	351
BUSCOaEOG7GFPJX	Duplicated	TRINITY_DN91668_c0_g2_i3	474.0	388
BUSCOaEOG76F67Z	Complete	TRINITY_DN93351_c3_g1_i1	240.0	188
BUSCOaEOG7SVC9N	Duplicated	TRINITY_DN92115_c1_g1_i1	372.9	274
BUSCOaEOG7G7Z4W	Duplicated	TRINITY_DN82696_c0_g2_i1	222.3	124
BUSCOaEOG7Q04CG	Duplicated	TRINITY_DN90453_c0_g1_i2	251.6	258
BUSCOaEOG7FRKXV	Duplicated	TRINITY_DN92339_c0_g1_i3	371.1	204
BUSCOaEOG7P396J	Duplicated	TRINITY_DN89297_c2_g1_i1	821.6	602
BUSCOaEOG7TXXXX	Fragmented	TRINITY_DN67466_c0_g1_i1	255.2	171
BUSCOaEOG7JHZK9	Complete	TRINITY_DN90707_c1_g1_i1	1373.5	729
BUSCOaEOG796JWG	Duplicated	TRINITY_DN89864_c0_g1_i3	897.9	513
BUSCOaEOG7T5022	Complete	TRINITY_DN74116_c0_g1_i2	127.3	119
BUSCOaEOG7RG5XT	Complete	TRINITY_DN92077_c1_g1_i1	358.4	448
BUSCOaEOG73VK0S	Duplicated	TRINITY_DN93461_c1_g1_i1	865.2	354
BUSCOaEOG7VBDV7	Complete	TRINITY_DN91038_c2_g2_i1	1322.5	721
BUSCOaEOG79WNK0	Duplicated	TRINITY_DN92736_c6_g2_i3	1273.0	685
BUSCOaEOG7G52WC	Duplicated	TRINITY_DN93103_c3_g2_i4	176.3	213
BUSCOaEOG7HFD0R	Duplicated	TRINITY_DN89677_c0_g1_i1	158.1	155
BUSCOaEOG7T501Q	Fragmented	TRINITY_DN87432_c2_g2_i1	182.3	149
BUSCOaEOG7C33FQ	Complete	TRINITY_DN88045_c0_g1_i1	544.0	389
BUSCOaEOG7MM7NW	Fragmented	TRINITY_DN74675_c0_g1_i1	99.1	135
BUSCOaEOG7RZJ4J	Duplicated	TRINITY_DN93535_c0_g1_i4	476.5	309
BUSCOaEOG7SNMSB	Fragmented	TRINITY_DN90719_c0_g1_i2	633.1	508
BUSCOaEOG77X7TF	Fragmented	TRINITY_DN42695_c0_g2_i1	467.9	182
BUSCOaEOG7G52W1	Duplicated	TRINITY_DN91198_c2_g1_i1	752.0	565
BUSCOaEOG79WNK0	Duplicated	TRINITY_DN92736_c6_g2_i1	1274.7	685
BUSCOaEOG7BPMH0	Duplicated	TRINITY_DN93254_c2_g1_i3	864.7	389
BUSCOaEOG7ZH8HH	Duplicated	TRINITY_DN84730_c1_g1_i1	681.3	306
BUSCOaEOG7P395W	Complete	TRINITY_DN91457_c0_g1_i3	1211.7	737
BUSCOaEOG7KQDGQ	Complete	TRINITY_DN90741_c2_g1_i1	199.2	380
BUSCOaEOG7DRWGV	Duplicated	TRINITY_DN93740_c3_g1_i3	2121.9	1242
BUSCOaEOG7S84TR	Complete	TRINITY_DN89216_c1_g1_i2	348.9	550
BUSCOaEOG7SZ7H3	Duplicated	TRINITY_DN93773_c1_g1_i3	1393.7	861
BUSCOaEOG7S58M3	Fragmented	TRINITY_DN95749_c0_g1_i1	122.0	53
BUSCOaEOG7SRH2Q	Fragmented	TRINITY_DN93741_c5_g1_i2	207.4	153
BUSCOaEOG7QZTR8	Duplicated	TRINITY_DN93371_c1_g1_i1	654.4	678
BUSCOaEOG7GV5J5	Duplicated	TRINITY_DN93153_c1_g1_i6	372.7	349
BUSCOaEOG7PKNDV	Fragmented	TRINITY_DN90717_c0_g1_i1	229.4	248
BUSCOaEOG7201HK	Complete	TRINITY_DN93659_c3_g5_i3	248.5	155
BUSCOaEOG77DWMJ	Duplicated	TRINITY_DN90726_c0_g1_i2	602.1	411
BUSCOaEOG7MT036	Complete	TRINITY_DN92340_c0_g1_i1	705.5	653
BUSCOaEOG75TZRN	Duplicated	TRINITY_DN89304_c2_g1_i3	1065.8	693
BUSCOaEOG7SVC98	Duplicated	TRINITY_DN92081_c4_g1_i4	446.2	241
BUSCOaEOG7D2STK	Fragmented	TRINITY_DN86374_c1_g3_i3	511.4	373
BUSCOaEOG7S2DCX	Duplicated	TRINITY_DN91696_c1_g1_i2	387.2	268
BUSCOaEOG7XDPXM	Duplicated	TRINITY_DN87377_c3_g3_i1	319.2	308
BUSCOaEOG7BWC0S	Complete	TRINITY_DN86458_c0_g1_i2	259.9	226
BUSCOaEOG78T309	Duplicated	TRINITY_DN87876_c0_g4_i1	336.9	164
BUSCOaEOG7M6RNQ	Complete	TRINITY_DN92241_c0_g2_i1	650.1	384
BUSCOaEOG70KV3D	Duplicated	TRINITY_DN93426_c1_g2_i2	1618.9	906
BUSCOaEOG7NSPH6	Fragmented	TRINITY_DN73268_c0_g1_i1	325.5	202
BUSCOaEOG7QZTS9	Complete	TRINITY_DN93323_c0_g1_i1	194.3	140
BUSCOaEOG7VF93N	Duplicated	TRINITY_DN93306_c1_g1_i3	366.3	401
BUSCOaEOG7TXXWV	Duplicated	TRINITY_DN92281_c5_g3_i2	905.6	456
BUSCOaEOG7TJFXM	Fragmented	TRINITY_DN92250_c6_g5_i2	361.7	449
BUSCOaEOG7XX232	Complete	TRINITY_DN82790_c0_g1_i2	717.9	374
BUSCOaEOG7B3D2B	Duplicated	TRINITY_DN92083_c0_g1_i3	628.9	384
BUSCOaEOG7T23S4	Complete	TRINITY_DN84722_c0_g1_i1	382.1	317
BUSCOaEOG7J4GNM	Duplicated	TRINITY_DN90711_c0_g1_i2	356.4	251
BUSCOaEOG7Q30M5	Duplicated	TRINITY_DN90146_c2_g1_i2	495.8	233
BUSCOaEOG7TJFZB	Complete	TRINITY_DN88634_c0_g1_i1	392.3	353
BUSCOaEOG7D2SW4	Duplicated	TRINITY_DN91059_c3_g2_i3	143.5	232
BUSCOaEOG7F2H71	Duplicated	TRINITY_DN90789_c1_g1_i1	572.7	442
BUSCOaEOG7429H7	Duplicated	TRINITY_DN86948_c0_g1_i2	332.6	222
BUSCOaEOG7JXFJT	Duplicated	TRINITY_DN89805_c1_g1_i4	600.6	342
BUSCOaEOG77DWM6	Duplicated	TRINITY_DN92286_c6_g1_i7	683.0	384
BUSCOaEOG7ND6HT	Duplicated	TRINITY_DN91202_c4_g1_i3	607.7	525
BUSCOaEOG7HTVXS	Duplicated	TRINITY_DN93042_c2_g2_i7	506.1	323
BUSCOaEOG7BKR8T	Complete	TRINITY_DN89022_c1_g1_i1	139.8	117
BUSCOaEOG7NKZ06	Complete	TRINITY_DN86740_c0_g1_i1	985.1	584
BUSCOaEOG7WXBPP	Complete	TRINITY_DN91380_c2_g1_i1	885.3	478
BUSCOaEOG7Z0XBG	Duplicated	TRINITY_DN93079_c5_g4_i4	375.5	262
BUSCOaEOG7MM7MZ	Duplicated	TRINITY_DN90826_c0_g1_i2	360.4	293
BUSCOaEOG70PQB7	Complete	TRINITY_DN92926_c4_g1_i1	1061.9	889
BUSCOaEOG74V8F0	Duplicated	TRINITY_DN85565_c0_g1_i1	343.3	167
BUSCOaEOG7JTK92	Duplicated	TRINITY_DN92648_c0_g1_i1	629.0	318
BUSCOaEOG7BPMGB	Fragmented	TRINITY_DN91494_c2_g1_i1	335.9	440
BUSCOaEOG7M9MWZ	Complete	TRINITY_DN82451_c0_g1_i1	340.7	307
BUSCOaEOG796JWG	Duplicated	TRINITY_DN89864_c0_g1_i1	961.0	541
BUSCOaEOG7SNMSK	Fragmented	TRINITY_DN91125_c1_g1_i1	232.3	158
BUSCOaEOG7F2H72	Complete	TRINITY_DN91978_c0_g3_i2	702.5	639
BUSCOaEOG7SJRJW	Complete	TRINITY_DN85652_c0_g1_i1	682.1	428
BUSCOaEOG7JXFKB	Complete	TRINITY_DN83088_c1_g1_i1	134.8	295
BUSCOaEOG77754W	Complete	TRINITY_DN86437_c0_g1_i2	270.1	205
BUSCOaEOG7B3D24	Fragmented	TRINITY_DN88093_c0_g1_i2	280.7	243
BUSCOaEOG7Z0XBF	Duplicated	TRINITY_DN86950_c2_g3_i1	376.9	214
BUSCOaEOG7BSGQH	Duplicated	TRINITY_DN91651_c1_g1_i3	780.2	486
BUSCOaEOG7FVG40	Fragmented	TRINITY_DN93854_c0_g1_i5	3396.5	1458
BUSCOaEOG7481ZN	Duplicated	TRINITY_DN89852_c1_g1_i1	610.1	346
BUSCOaEOG7HR0QM	Duplicated	TRINITY_DN91558_c3_g4_i5	307.5	174
BUSCOaEOG7PW857	Duplicated	TRINITY_DN92395_c1_g1_i2	151.3	128
BUSCOaEOG75JC1Z	Fragmented	TRINITY_DN91930_c2_g2_i1	662.6	536
BUSCOaEOG7Z0XC0	Complete	TRINITY_DN82544_c0_g1_i3	140.9	124
BUSCOaEOG78HG8B	Duplicated	TRINITY_DN93415_c7_g1_i4	145.8	169
BUSCOaEOG7JTK97	Complete	TRINITY_DN86951_c0_g1_i2	977.2	421
BUSCOaEOG79WNKK	Duplicated	TRINITY_DN87245_c1_g1_i1	290.0	350
BUSCOaEOG74FSG2	Duplicated	TRINITY_DN91405_c3_g2_i8	349.2	176
BUSCOaEOG7RZJ4D	Fragmented	TRINITY_DN72367_c0_g1_i1	144.1	356
BUSCOaEOG7XQ9KM	Duplicated	TRINITY_DN93856_c4_g1_i1	1201.8	679
BUSCOaEOG7XT5W2	Duplicated	TRINITY_DN93287_c0_g1_i3	183.1	205
BUSCOaEOG7DG8SH	Duplicated	TRINITY_DN81949_c0_g1_i1	862.3	500
BUSCOaEOG7KDSS2	Duplicated	TRINITY_DN93080_c5_g1_i1	346.7	217
BUSCOaEOG75BMKC	Duplicated	TRINITY_DN90791_c5_g1_i9	1126.6	776
BUSCOaEOG71KJJ3	Duplicated	TRINITY_DN87630_c0_g1_i2	116.0	295
BUSCOaEOG7FJVF3	Duplicated	TRINITY_DN89723_c0_g1_i4	509.7	301
BUSCOaEOG754W3N	Complete	TRINITY_DN87907_c0_g1_i1	945.0	443
BUSCOaEOG7X16Z0	Duplicated	TRINITY_DN91065_c0_g1_i3	136.7	254
BUSCOaEOG76BB02	Complete	TRINITY_DN93027_c0_g1_i1	736.6	404
BUSCOaEOG7V1T5W	Duplicated	TRINITY_DN90884_c4_g1_i3	305.7	440
BUSCOaEOG7J7BXP	Duplicated	TRINITY_DN91993_c0_g1_i1	123.3	105
BUSCOaEOG7KX4XW	Complete	TRINITY_DN71203_c0_g2_i1	717.7	554
BUSCOaEOG7NWJRB	Duplicated	TRINITY_DN90379_c4_g1_i1	400.4	354
BUSCOaEOG738BK4	Duplicated	TRINITY_DN89500_c0_g1_i1	250.8	229
BUSCOaEOG78Q6R0	Duplicated	TRINITY_DN93860_c2_g1_i1	369.8	225
BUSCOaEOG79WNK4	Duplicated	TRINITY_DN93635_c0_g2_i6	1409.7	790
BUSCOaEOG75N79F	Complete	TRINITY_DN86027_c2_g1_i4	687.0	387
BUSCOaEOG7GFPKK	Complete	TRINITY_DN88326_c1_g1_i3	425.8	285
BUSCOaEOG7Q30MN	Duplicated	TRINITY_DN71132_c0_g1_i1	364.5	323
BUSCOaEOG7KX4ZZ	Complete	TRINITY_DN92889_c1_g1_i1	245.2	166
BUSCOaEOG7MDH4J	Fragmented	TRINITY_DN82967_c0_g1_i1	439.2	335
BUSCOaEOG77HRTG	Duplicated	TRINITY_DN92659_c6_g1_i3	2431.7	1287
BUSCOaEOG7XT5TG	Duplicated	TRINITY_DN93920_c5_g2_i1	1608.8	947
BUSCOaEOG7BD0RS	Duplicated	TRINITY_DN88440_c3_g1_i3	759.3	444
BUSCOaEOG70KV45	Duplicated	TRINITY_DN89138_c0_g1_i5	485.0	368
BUSCOaEOG7CZXMP	Duplicated	TRINITY_DN93380_c3_g1_i1	770.3	372
BUSCOaEOG7QVZHC	Duplicated	TRINITY_DN83011_c0_g1_i1	305.9	287
BUSCOaEOG7PKND1	Duplicated	TRINITY_DN93294_c0_g1_i2	123.4	286
BUSCOaEOG71PDS0	Complete	TRINITY_DN93084_c3_g3_i4	217.9	185
BUSCOaEOG7H7NGT	Duplicated	TRINITY_DN91186_c1_g3_i1	636.1	357
BUSCOaEOG7DP182	Fragmented	TRINITY_DN93923_c4_g1_i1	539.1	422
BUSCOaEOG78MBGZ	Duplicated	TRINITY_DN92038_c0_g3_i1	378.1	323
BUSCOaEOG7C8TZH	Duplicated	TRINITY_DN87180_c0_g1_i2	318.4	182
BUSCOaEOG7HJ87C	Duplicated	TRINITY_DN94047_c6_g2_i3	271.2	204
BUSCOaEOG7GR995	Duplicated	TRINITY_DN93417_c0_g1_i2	609.5	450
BUSCOaEOG7ZQ10S	Duplicated	TRINITY_DN90941_c1_g1_i4	434.4	351
BUSCOaEOG7PSCVC	Duplicated	TRINITY_DN87610_c0_g1_i3	1118.2	731
BUSCOaEOG7KDSRM	Complete	TRINITY_DN87406_c0_g1_i1	341.9	296
BUSCOaEOG7PW83M	Duplicated	TRINITY_DN90360_c1_g1_i1	969.4	444
BUSCOaEOG7WB47P	Duplicated	TRINITY_DN89657_c6_g1_i4	990.3	773
BUSCOaEOG7JHZKF	Duplicated	TRINITY_DN93391_c4_g2_i1	1138.4	664
BUSCOaEOG7KDSR2	Complete	TRINITY_DN91650_c3_g1_i1	879.5	456
BUSCOaEOG7JMTVX	Complete	TRINITY_DN86326_c1_g1_i2	144.1	193
BUSCOaEOG7BGW2K	Duplicated	TRINITY_DN92454_c1_g2_i4	98.9	67
BUSCOaEOG7PGS6C	Duplicated	TRINITY_DN84267_c0_g1_i1	164.2	140
BUSCOaEOG73VK0J	Fragmented	TRINITY_DN88874_c1_g2_i2	370.0	383
BUSCOaEOG78DM23	Duplicated	TRINITY_DN88410_c1_g1_i1	82.7	137
BUSCOaEOG793PQ3	Duplicated	TRINITY_DN86142_c0_g1_i5	264.3	127
BUSCOaEOG75FGVM	Fragmented	TRINITY_DN89186_c0_g1_i1	286.7	136
BUSCOaEOG7XQ9KM	Duplicated	TRINITY_DN93856_c4_g1_i2	1001.5	555
BUSCOaEOG7GNF1M	Duplicated	TRINITY_DN91145_c2_g3_i1	1242.5	833
BUSCOaEOG7P65FM	Complete	TRINITY_DN92065_c2_g1_i2	483.7	366
BUSCOaEOG786VHB	Complete	TRINITY_DN91298_c0_g1_i1	875.6	514
BUSCOaEOG7N0QMH	Duplicated	TRINITY_DN91476_c3_g4_i3	222.6	137
BUSCOaEOG7TFKQD	Complete	TRINITY_DN90728_c0_g1_i1	513.5	411
BUSCOaEOG7748W4	Fragmented	TRINITY_DN90119_c1_g1_i2	600.2	610
BUSCOaEOG7T23RD	Complete	TRINITY_DN94038_c0_g1_i5	802.4	486
BUSCOaEOG7097CZ	Complete	TRINITY_DN90440_c3_g1_i1	314.2	722
BUSCOaEOG77QHB1	Fragmented	TRINITY_DN92742_c1_g1_i1	747.9	629
BUSCOaEOG7H7NG6	Duplicated	TRINITY_DN87522_c0_g1_i3	1508.4	696
BUSCOaEOG79D9FG	Duplicated	TRINITY_DN87170_c1_g1_i3	204.6	139
BUSCOaEOG7Z3SJK	Fragmented	TRINITY_DN93504_c3_g1_i7	705.6	384
BUSCOaEOG7ZWRGW	Complete	TRINITY_DN87884_c1_g1_i1	314.6	201
BUSCOaEOG7MDH4Q	Fragmented	TRINITY_DN87674_c1_g1_i4	124.5	101
BUSCOaEOG7748XM	Duplicated	TRINITY_DN92091_c0_g1_i2	169.8	164
BUSCOaEOG78WZ5P	Duplicated	TRINITY_DN92757_c2_g1_i2	805.0	568
BUSCOaEOG7JQQ38	Duplicated	TRINITY_DN82565_c0_g1_i2	275.9	202
BUSCOaEOG767FSK	Complete	TRINITY_DN616_c0_g1_i1	142.7	116
BUSCOaEOG7H4S79	Duplicated	TRINITY_DN91083_c1_g1_i1	1778.1	783
BUSCOaEOG7G7Z3R	Duplicated	TRINITY_DN93569_c1_g1_i2	465.3	332
BUSCOaEOG7F87RD	Complete	TRINITY_DN84199_c0_g1_i1	214.5	153
BUSCOaEOG7WMR0R	Complete	TRINITY_DN89213_c0_g5_i1	248.2	222
BUSCOaEOG7XX22M	Duplicated	TRINITY_DN93713_c2_g3_i16	481.7	1777
BUSCOaEOG789QRX	Complete	TRINITY_DN88902_c1_g1_i1	629.1	311
BUSCOaEOG7M6RNG	Fragmented	TRINITY_DN88248_c1_g1_i1	317.3	255
BUSCOaEOG7J1MDX	Duplicated	TRINITY_DN91301_c6_g5_i7	262.4	213
BUSCOaEOG7JMTT8	Duplicated	TRINITY_DN91357_c5_g2_i2	938.8	1075
BUSCOaEOG7QVZJK	Complete	TRINITY_DN90906_c4_g1_i1	217.4	133
BUSCOaEOG79WNKR	Complete	TRINITY_DN89790_c1_g1_i1	278.5	372
BUSCOaEOG7JB744	Complete	TRINITY_DN91019_c8_g1_i1	723.1	375
BUSCOaEOG7CW2C4	Fragmented	TRINITY_DN93011_c1_g3_i2	112.5	188
BUSCOaEOG7M6RPH	Duplicated	TRINITY_DN89299_c0_g1_i4	238.3	259
BUSCOaEOG70WFT1	Fragmented	TRINITY_DN90683_c0_g1_i2	1873.3	1262
BUSCOaEOG7MHCBT	Duplicated	TRINITY_DN91886_c0_g1_i1	1481.0	1313
BUSCOaEOG7N0QK5	Duplicated	TRINITY_DN87720_c0_g1_i1	250.9	266
BUSCOaEOG73C6T3	Complete	TRINITY_DN92142_c0_g1_i1	536.9	576
BUSCOaEOG7B3D2C	Complete	TRINITY_DN93112_c3_g1_i1	496.1	483
BUSCOaEOG7D8J9T	Duplicated	TRINITY_DN88190_c0_g2_i3	601.7	522
BUSCOaEOG7XHK44	Complete	TRINITY_DN89986_c1_g1_i1	543.2	406
BUSCOaEOG7CKFMW	Fragmented	TRINITY_DN98583_c0_g1_i1	247.9	220
BUSCOaEOG7Q04BG	Duplicated	TRINITY_DN91021_c0_g1_i2	234.3	537
BUSCOaEOG7ZSW73	Complete	TRINITY_DN91149_c0_g1_i2	530.0	544
BUSCOaEOG7JXFJT	Duplicated	TRINITY_DN89805_c1_g1_i1	311.8	337
BUSCOaEOG79SS9V	Duplicated	TRINITY_DN91404_c1_g1_i4	818.9	457
BUSCOaEOG7N3KSG	Duplicated	TRINITY_DN93243_c0_g1_i2	1359.8	757
BUSCOaEOG7QKBRX	Fragmented	TRINITY_DN85543_c0_g1_i4	568.3	336
BUSCOaEOG7SC12J	Duplicated	TRINITY_DN91007_c2_g1_i3	622.3	383
BUSCOaEOG7V4PDX	Complete	TRINITY_DN66475_c0_g1_i1	163.6	229
BUSCOaEOG7ZM4S8	Duplicated	TRINITY_DN86663_c0_g1_i4	340.8	356
BUSCOaEOG77B1C0	Complete	TRINITY_DN86620_c0_g1_i1	602.5	498
BUSCOaEOG7S84VV	Fragmented	TRINITY_DN87355_c2_g1_i2	163.3	154
BUSCOaEOG7TR6FS	Duplicated	TRINITY_DN91564_c4_g1_i2	421.4	208
BUSCOaEOG7C33F7	Duplicated	TRINITY_DN93658_c1_g1_i1	831.0	563
BUSCOaEOG7ND6K2	Duplicated	TRINITY_DN85842_c0_g1_i1	162.1	159
BUSCOaEOG7ND6HF	Duplicated	TRINITY_DN93358_c0_g1_i3	1253.5	772
BUSCOaEOG74FSFF	Complete	TRINITY_DN84955_c0_g1_i1	565.8	359
BUSCOaEOG7X436Q	Duplicated	TRINITY_DN83905_c0_g2_i1	209.1	130
BUSCOaEOG7162K0	Duplicated	TRINITY_DN74654_c0_g1_i1	297.1	315
BUSCOaEOG74JNNW	Duplicated	TRINITY_DN88797_c1_g1_i1	589.4	589
BUSCOaEOG7FNQNR	Complete	TRINITY_DN91819_c0_g1_i1	688.9	447
BUSCOaEOG7R5K7X	Complete	TRINITY_DN91152_c2_g1_i6	279.2	157
BUSCOaEOG7PW858	Duplicated	TRINITY_DN91716_c0_g1_i1	105.9	128
BUSCOaEOG72CHD5	Fragmented	TRINITY_DN90783_c1_g1_i1	927.1	905
BUSCOaEOG7GNF1X	Complete	TRINITY_DN88122_c0_g1_i1	435.0	418
BUSCOaEOG7NH2S4	Complete	TRINITY_DN90421_c3_g2_i1	393.0	307
BUSCOaEOG77X7SR	Complete	TRINITY_DN91169_c0_g1_i1	621.4	379
BUSCOaEOG7C076H	Complete	TRINITY_DN89720_c1_g1_i1	606.3	466
BUSCOaEOG7WTGFN	Complete	TRINITY_DN86151_c0_g1_i2	517.2	450
BUSCOaEOG7BD0SV	Duplicated	TRINITY_DN92706_c1_g1_i2	443.4	340
BUSCOaEOG7S58MV	Duplicated	TRINITY_DN87075_c0_g1_i3	393.6	229
BUSCOaEOG77DWMC	Fragmented	TRINITY_DN94235_c0_g1_i1	179.7	128
BUSCOaEOG7429H4	Duplicated	TRINITY_DN89786_c1_g2_i7	351.5	213
BUSCOaEOG7M6RNK	Duplicated	TRINITY_DN90065_c0_g1_i5	449.1	444
BUSCOaEOG7748VX	Duplicated	TRINITY_DN91986_c0_g1_i3	722.8	732
BUSCOaEOG7BKR7F	Fragmented	TRINITY_DN84283_c0_g1_i1	312.0	525
BUSCOaEOG71369H	Complete	TRINITY_DN91580_c0_g2_i2	663.1	427
BUSCOaEOG7PPHN7	Complete	TRINITY_DN92568_c3_g1_i1	556.7	398
BUSCOaEOG7XX23R	Duplicated	TRINITY_DN91763_c1_g1_i3	228.4	412
BUSCOaEOG70GZWW	Duplicated	TRINITY_DN92627_c3_g2_i3	945.0	436
BUSCOaEOG7HXR6C	Complete	TRINITY_DN87786_c1_g4_i8	441.2	279
BUSCOaEOG7QKBSH	Duplicated	TRINITY_DN93704_c0_g1_i1	577.3	506
BUSCOaEOG7RNXDR	Duplicated	TRINITY_DN89976_c0_g1_i1	654.6	357
BUSCOaEOG7ZDD8D	Duplicated	TRINITY_DN92394_c2_g2_i4	1039.4	476
BUSCOaEOG7TFKQ2	Duplicated	TRINITY_DN90393_c0_g1_i4	1296.9	690
BUSCOaEOG7ZDD8Z	Duplicated	TRINITY_DN93736_c3_g1_i1	558.8	389
BUSCOaEOG7SZ7HH	Complete	TRINITY_DN67326_c0_g1_i1	613.1	505
BUSCOaEOG77DWMJ	Duplicated	TRINITY_DN90726_c0_g1_i7	453.7	331
BUSCOaEOG7QS38Z	Complete	TRINITY_DN82753_c0_g1_i1	198.2	178
BUSCOaEOG7W4CSP	Duplicated	TRINITY_DN91180_c1_g1_i3	563.7	271
BUSCOaEOG7HBHRH	Complete	TRINITY_DN30120_c0_g1_i1	334.6	225
BUSCOaEOG793PNQ	Fragmented	TRINITY_DN87470_c0_g1_i1	589.2	307
