Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
TRINITY_DN33713_c0_g1_i1	gi|118385959|ref|XP_001026102.1|	transmembrane amino acid transporter protein	Tetrahymena thermophila SB210	2.60653e-06
-	gi|89307869|gb|EAS05857.1|	transmembrane amino acid transporter protein	Tetrahymena thermophila SB210	-
-	gi|124403539|emb|CAK69003.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124424842|emb|CAK89631.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124424842|emb|CAK89631.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN98445_c0_g1_i1	gi|954186785|gb|KRW99635.1|	HIT-like domain	Pseudocohnilembus persalinus	1.14505e-30
TRINITY_DN84793_c0_g2_i1	gi|118354487|ref|XP_001010506.1|	superoxide dismutase [Fe] protein	Tetrahymena thermophila SB210	1.5401e-78
-	gi|89292273|gb|EAR90261.1|	superoxide dismutase [Fe] protein	Tetrahymena thermophila SB210	-
TRINITY_DN84799_c0_g1_i1	gi|118383083|ref|XP_001024697.1|	UbiE/COQ5 family methyltransferase	Tetrahymena thermophila SB210	1.14012e-56
-	gi|89306464|gb|EAS04452.1|	UbiE/COQ5 family methyltransferase	Tetrahymena thermophila SB210	-
TRINITY_DN84799_c0_g2_i1	gi|118383083|ref|XP_001024697.1|	UbiE/COQ5 family methyltransferase	Tetrahymena thermophila SB210	1.08656e-54
-	gi|89306464|gb|EAS04452.1|	UbiE/COQ5 family methyltransferase	Tetrahymena thermophila SB210	-
-	gi|124400494|emb|CAK65980.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84720_c2_g1_i1	gi|829188141|ref|XP_001022895.3|	26S proteasome non-ATPase regulatory subunit	Tetrahymena thermophila SB210	1.57261e-06
-	gi|586730683|gb|EAS02650.3|	26S proteasome non-ATPase regulatory subunit	Tetrahymena thermophila SB210	-
TRINITY_DN84720_c3_g1_i1	gi|829188141|ref|XP_001022895.3|	26S proteasome non-ATPase regulatory subunit	Tetrahymena thermophila SB210	1.89492e-06
-	gi|586730683|gb|EAS02650.3|	26S proteasome non-ATPase regulatory subunit	Tetrahymena thermophila SB210	-
-	gi|124394980|emb|CAK60499.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84705_c0_g1_i1	gi|829168888|ref|XP_001015443.3|	cytochrome C oxidase subunit Vb protein	Tetrahymena thermophila SB210	1.15328e-44
-	gi|586738600|gb|EAR95198.3|	cytochrome C oxidase subunit Vb protein	Tetrahymena thermophila SB210	-
TRINITY_DN84705_c0_g2_i1	gi|829168888|ref|XP_001015443.3|	cytochrome C oxidase subunit Vb protein	Tetrahymena thermophila SB210	5.33854e-46
-	gi|586738600|gb|EAR95198.3|	cytochrome C oxidase subunit Vb protein	Tetrahymena thermophila SB210	-
TRINITY_DN84705_c1_g1_i1	gi|829168888|ref|XP_001015443.3|	cytochrome C oxidase subunit Vb protein	Tetrahymena thermophila SB210	2.26391e-26
-	gi|586738600|gb|EAR95198.3|	cytochrome C oxidase subunit Vb protein	Tetrahymena thermophila SB210	-
TRINITY_DN84705_c1_g1_i2	gi|829168888|ref|XP_001015443.3|	cytochrome C oxidase subunit Vb protein	Tetrahymena thermophila SB210	4.8637e-28
-	gi|586738600|gb|EAR95198.3|	cytochrome C oxidase subunit Vb protein	Tetrahymena thermophila SB210	-
-	gi|124430265|emb|CAK95053.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124430265|emb|CAK95053.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82717_c0_g1_i1	gi|118367529|ref|XP_001016978.1|	sterol desaturase	Tetrahymena thermophila SB210	3.51317e-11
-	gi|89298745|gb|EAR96733.1|	sterol desaturase	Tetrahymena thermophila SB210	-
TRINITY_DN82717_c0_g2_i1	gi|118367529|ref|XP_001016978.1|	sterol desaturase	Tetrahymena thermophila SB210	2.29506e-73
-	gi|89298745|gb|EAR96733.1|	sterol desaturase	Tetrahymena thermophila SB210	-
-	gi|124411428|emb|CAK76631.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124411428|emb|CAK76631.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82772_c0_g1_i1	gi|307777910|dbj|BAJ21351.1|	Rab-family small GTPase RabX33	Tetrahymena thermophila	3.07798e-63
TRINITY_DN82722_c0_g1_i1	gi|829151871|ref|XP_012651692.1|	B-box zinc finger protein	Tetrahymena thermophila SB210	2.88495e-12
-	gi|586743083|gb|EWS75770.1|	B-box zinc finger protein	Tetrahymena thermophila SB210	-
-	gi|124393483|emb|CAK59010.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82722_c0_g3_i1	gi|829151871|ref|XP_012651692.1|	B-box zinc finger protein	Tetrahymena thermophila SB210	4.0679e-12
-	gi|586743083|gb|EWS75770.1|	B-box zinc finger protein	Tetrahymena thermophila SB210	-
TRINITY_DN82726_c0_g1_i1	gi|118387985|ref|XP_001027093.1|	metallophosphoesterase	Tetrahymena thermophila SB210	6.1474e-148
-	gi|89308863|gb|EAS06851.1|	metallophosphoesterase	Tetrahymena thermophila SB210	-
TRINITY_DN82750_c1_g1_i1	gi|118370005|ref|XP_001018205.1|	glycosyl hydrolase family cellulase	Tetrahymena thermophila SB210	2.88251e-25
-	gi|89299972|gb|EAR97960.1|	glycosyl hydrolase family cellulase	Tetrahymena thermophila SB210	-
TRINITY_DN82750_c1_g2_i1	gi|118370005|ref|XP_001018205.1|	glycosyl hydrolase family cellulase	Tetrahymena thermophila SB210	7.6812e-25
-	gi|89299972|gb|EAR97960.1|	glycosyl hydrolase family cellulase	Tetrahymena thermophila SB210	-
TRINITY_DN82750_c2_g1_i1	gi|118370003|ref|XP_001018204.1|	glycosyl hydrolase family cellulase	Tetrahymena thermophila SB210	4.02695e-48
-	gi|89299971|gb|EAR97959.1|	glycosyl hydrolase family cellulase	Tetrahymena thermophila SB210	-
-	gi|124408001|emb|CAK73376.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74899_c3_g1_i1	gi|829198660|ref|XP_001027386.2|	XRN 5'-3' exonuclease amine-terminal protein	Tetrahymena thermophila SB210	3.94449e-09
-	gi|586724332|gb|EAS07144.2|	XRN 5'-3' exonuclease amine-terminal protein	Tetrahymena thermophila SB210	-
-	gi|124430265|emb|CAK95053.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74831_c0_g1_i1	gi|118400628|ref|XP_001032636.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	4.65067e-11
-	gi|89286979|gb|EAR84973.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	-
-	gi|124422431|emb|CAK87268.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74894_c0_g1_i1	gi|829173153|ref|XP_001017105.2|	dynein heavy chain, amine-terminal region protein	Tetrahymena thermophila SB210	6.19037e-35
-	gi|586736977|gb|EAR96860.2|	dynein heavy chain, amine-terminal region protein	Tetrahymena thermophila SB210	-
TRINITY_DN74894_c0_g2_i1	gi|829173153|ref|XP_001017105.2|	dynein heavy chain, amine-terminal region protein	Tetrahymena thermophila SB210	3.72964e-14
-	gi|586736977|gb|EAR96860.2|	dynein heavy chain, amine-terminal region protein	Tetrahymena thermophila SB210	-
TRINITY_DN74894_c1_g1_i1	gi|829173153|ref|XP_001017105.2|	dynein heavy chain, amine-terminal region protein	Tetrahymena thermophila SB210	6.01368e-26
-	gi|586736977|gb|EAR96860.2|	dynein heavy chain, amine-terminal region protein	Tetrahymena thermophila SB210	-
TRINITY_DN74894_c2_g1_i1	gi|829167152|ref|XP_001014749.2|	dynein heavy chain	Tetrahymena thermophila SB210	8.39543e-29
-	gi|586739125|gb|EAR94576.2|	dynein heavy chain	Tetrahymena thermophila SB210	-
TRINITY_DN74837_c0_g1_i1	gi|829167576|ref|XP_012652822.1|	Yip1 domain protein	Tetrahymena thermophila SB210	3.57294e-36
-	gi|586739034|gb|EWS74600.1|	Yip1 domain protein	Tetrahymena thermophila SB210	-
-	gi|124403225|emb|CAK68690.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124401666|emb|CAK67142.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124401666|emb|CAK67142.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74821_c0_g1_i1	gi|471225032|ref|XP_004031252.1|	WD repeat protein	Ichthyophthirius multifiliis	7.40446e-49
-	gi|340503426|gb|EGR30016.1|	WD repeat protein	Ichthyophthirius multifiliis	-
-	gi|124400268|emb|CAK65754.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124409194|emb|CAK74536.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN58876_c0_g1_i1	gi|954196530|gb|KRX09229.1|	Protein kinase-like domain	Pseudocohnilembus persalinus	1.33499e-14
TRINITY_DN58860_c0_g1_i1	gi|118370788|ref|XP_001018594.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	1.60858e-42
-	gi|89300361|gb|EAR98349.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN58860_c0_g2_i1	gi|118370788|ref|XP_001018594.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	1.37031e-127
-	gi|89300361|gb|EAR98349.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN58895_c0_g1_i1	gi|118360719|ref|XP_001013591.1|	copine protein	Tetrahymena thermophila SB210	4.11689e-15
-	gi|89295358|gb|EAR93346.1|	copine protein	Tetrahymena thermophila SB210	-
-	gi|124427600|emb|CAK92377.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124415599|emb|CAK80669.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124427198|emb|CAK91977.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74482_c0_g1_i1	gi|829188816|ref|XP_001030010.2|	casein kinase	Tetrahymena thermophila SB210	5.07673e-29
-	gi|586730320|gb|EAR82347.2|	casein kinase	Tetrahymena thermophila SB210	-
TRINITY_DN74482_c1_g1_i1	gi|829188816|ref|XP_001030010.2|	casein kinase	Tetrahymena thermophila SB210	4.92716e-81
-	gi|586730320|gb|EAR82347.2|	casein kinase	Tetrahymena thermophila SB210	-
TRINITY_DN74482_c1_g2_i1	gi|829188816|ref|XP_001030010.2|	casein kinase	Tetrahymena thermophila SB210	4.92716e-81
-	gi|586730320|gb|EAR82347.2|	casein kinase	Tetrahymena thermophila SB210	-
TRINITY_DN74485_c0_g1_i1	gi|829186487|ref|XP_001022340.2|	NAD-dependent epimerase/dehydratase family protein	Tetrahymena thermophila SB210	3.49029e-40
-	gi|586731543|gb|EAS02095.2|	NAD-dependent epimerase/dehydratase family protein	Tetrahymena thermophila SB210	-
-	gi|124406512|emb|CAK71931.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124406512|emb|CAK71931.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124406512|emb|CAK71931.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74458_c0_g1_i1	gi|118380705|ref|XP_001023516.1|	2-methylcitrate synthase/citrate synthase II	Tetrahymena thermophila SB210	1.03687e-33
-	gi|89305283|gb|EAS03271.1|	2-methylcitrate synthase/citrate synthase II	Tetrahymena thermophila SB210	-
-	gi|124417126|emb|CAK82141.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74405_c2_g1_i1	gi|118380777|ref|XP_001023552.1|	fop amine-terminal dimerization domain protein	Tetrahymena thermophila SB210	1.69692e-16
-	gi|89305319|gb|EAS03307.1|	fop amine-terminal dimerization domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN30708_c0_g1_i1	gi|954191133|gb|KRX03902.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	4.44198e-22
TRINITY_DN30780_c0_g1_i1	gi|118385607|ref|XP_001025931.1|	ribosomal protein L11 methyltransferase	Tetrahymena thermophila SB210	3.41884e-07
-	gi|89307698|gb|EAS05686.1|	ribosomal protein L11 methyltransferase	Tetrahymena thermophila SB210	-
TRINITY_DN30792_c0_g1_i1	gi|954195038|gb|KRX07764.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	5.54024e-22
TRINITY_DN82042_c0_g1_i1	gi|829187622|ref|XP_001011405.2|	axonemal dynein heavy chain	Tetrahymena thermophila SB210	2.87833e-82
-	gi|586730963|gb|EAR91160.2|	axonemal dynein heavy chain	Tetrahymena thermophila SB210	-
TRINITY_DN82042_c0_g1_i2	gi|829187622|ref|XP_001011405.2|	axonemal dynein heavy chain	Tetrahymena thermophila SB210	3.83563e-36
-	gi|586730963|gb|EAR91160.2|	axonemal dynein heavy chain	Tetrahymena thermophila SB210	-
-	gi|124425751|emb|CAK90535.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82053_c1_g1_i1	gi|829171075|ref|XP_001016189.2|	peptidase S45 penicillin amidase	Tetrahymena thermophila SB210	5.74869e-30
-	gi|586738024|gb|EAR95944.2|	peptidase S45 penicillin amidase	Tetrahymena thermophila SB210	-
TRINITY_DN82053_c3_g1_i1	gi|829184027|ref|XP_001021417.2|	peptidase S45 penicillin amidase	Tetrahymena thermophila SB210	5.2782e-11
-	gi|586733081|gb|EAS01172.2|	peptidase S45 penicillin amidase	Tetrahymena thermophila SB210	-
-	gi|124414605|emb|CAK79708.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82088_c0_g2_i1	gi|118377295|ref|XP_001021827.1|	alpha-galactosidase	Tetrahymena thermophila SB210	3.31251e-99
-	gi|89303594|gb|EAS01582.1|	alpha-galactosidase	Tetrahymena thermophila SB210	-
TRINITY_DN82002_c0_g1_i1	gi|954197917|gb|KRX10588.1|	Pyridoxal phosphate-dependent transferase	Pseudocohnilembus persalinus	8.29076e-171
TRINITY_DN82069_c0_g1_i1	gi|118368003|ref|XP_001017211.1|	lipase family protein	Tetrahymena thermophila SB210	1.8047e-08
-	gi|89298978|gb|EAR96966.1|	lipase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN82007_c0_g1_i1	gi|146170344|ref|XP_001017489.2|	acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	Tetrahymena thermophila SB210	1.08198e-132
-	gi|146145030|gb|EAR97244.2|	acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	Tetrahymena thermophila SB210	-
-	gi|124411710|emb|CAK76902.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124410272|emb|CAK75514.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124410272|emb|CAK75514.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124410270|emb|CAK75512.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82057_c4_g1_i1	gi|118374973|ref|XP_001020674.1|	male sterility protein	Tetrahymena thermophila SB210	5.63695e-11
-	gi|89302441|gb|EAS00429.1|	male sterility protein	Tetrahymena thermophila SB210	-
TRINITY_DN9886_c0_g1_i1	gi|118354345|ref|XP_001010435.1|	aspartyl aminopeptidase	Tetrahymena thermophila SB210	1.07757e-19
-	gi|89292202|gb|EAR90190.1|	aspartyl aminopeptidase	Tetrahymena thermophila SB210	-
TRINITY_DN97677_c0_g1_i1	gi|146181449|ref|XP_001022775.2|	calmodulin 1	Tetrahymena thermophila SB210	3.7737e-93
-	gi|7441480|pir||S28954	28954 calmodulin - Tetrahymena thermophil	S28954 calmodulin - Tetrahymena thermophila	-
-	gi|217405|dbj|BAA01391.1|	calmodulin	Tetrahymena pyriformis	-
-	gi|146144180|gb|EAS02529.2|	calmodulin 1	Tetrahymena thermophila SB210	-
TRINITY_DN22164_c0_g1_i1	gi|403369672|gb|EJY84685.1|	ZZ-type zinc finger-containing protein	Oxytricha trifallax	2.23231e-11
-	gi|124408799|emb|CAK74152.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN63626_c0_g1_i1	gi|829101265|ref|XP_001007905.4|	ubiquitin-conjugating enzyme	Tetrahymena thermophila SB210	5.09967e-63
-	gi|586745315|gb|EAR87660.4|	ubiquitin-conjugating enzyme	Tetrahymena thermophila SB210	-
-	gi|124409827|emb|CAK75077.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN63681_c0_g1_i1	gi|829196569|ref|XP_001026137.2|	thioredoxin protein	Tetrahymena thermophila SB210	1.94615e-11
-	gi|586725751|gb|EAS05892.2|	thioredoxin protein	Tetrahymena thermophila SB210	-
TRINITY_DN58743_c0_g1_i1	gi|829099352|ref|XP_976676.2|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	4.84735e-09
-	gi|586746370|gb|EAR86081.2|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN58708_c0_g1_i1	gi|471225669|ref|XP_004031899.1|	PX domain protein, partial	Ichthyophthirius multifiliis	8.31984e-14
-	gi|340503789|gb|EGR30312.1|	PX domain protein, partial	Ichthyophthirius multifiliis	-
TRINITY_DN58720_c1_g1_i1	gi|829186513|ref|XP_001022370.2|	Dpy-30 motif protein	Tetrahymena thermophila SB210	5.23403e-12
-	gi|586731558|gb|EAS02125.2|	Dpy-30 motif protein	Tetrahymena thermophila SB210	-
TRINITY_DN58742_c0_g1_i1	gi|118384062|ref|XP_001025184.1|	oxidoreductase, short chain dehydrogenase/reductase family protein	Tetrahymena thermophila SB210	9.28174e-57
-	gi|89306951|gb|EAS04939.1|	oxidoreductase, short chain dehydrogenase/reductase family protein	Tetrahymena thermophila SB210	-
-	gi|124400127|emb|CAK65614.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80583_c0_g1_i1	gi|829185999|ref|XP_001022086.3|	zinc finger, C3HC4 type (RING finger) protein	Tetrahymena thermophila SB210	3.67976e-13
-	gi|586731920|gb|EAS01841.3|	zinc finger, C3HC4 type (RING finger) protein	Tetrahymena thermophila SB210	-
-	gi|124398875|emb|CAK64371.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80555_c1_g1_i1	gi|829183934|ref|XP_001021331.2|	pectinacetylesterase family protein	Tetrahymena thermophila SB210	4.68481e-29
-	gi|586733020|gb|EAS01086.2|	pectinacetylesterase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN80590_c0_g1_i1	gi|954195579|gb|KRX08291.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	6.90348e-74
TRINITY_DN80590_c0_g2_i1	gi|954195579|gb|KRX08291.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	6.90348e-74
-	gi|124397835|emb|CAK63337.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80590_c2_g1_i1	gi|954195579|gb|KRX08291.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	1.24617e-37
TRINITY_DN80503_c1_g1_i1	gi|829160608|ref|XP_001031230.2|	ubiquitin carboxy-terminal hydrolase	Tetrahymena thermophila SB210	3.43095e-08
-	gi|586741518|gb|EAR83567.2|	ubiquitin carboxy-terminal hydrolase	Tetrahymena thermophila SB210	-
TRINITY_DN80587_c1_g1_i1	gi|829176544|ref|XP_001018531.2|	serine carboxypeptidase family protein	Tetrahymena thermophila SB210	3.18479e-20
-	gi|586735924|gb|EAR98286.2|	serine carboxypeptidase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN80587_c1_g2_i1	gi|829176544|ref|XP_001018531.2|	serine carboxypeptidase family protein	Tetrahymena thermophila SB210	4.42372e-15
-	gi|586735924|gb|EAR98286.2|	serine carboxypeptidase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN80587_c1_g3_i1	gi|829176544|ref|XP_001018531.2|	serine carboxypeptidase family protein	Tetrahymena thermophila SB210	8.8736e-20
-	gi|586735924|gb|EAR98286.2|	serine carboxypeptidase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN80506_c0_g1_i1	gi|954197971|gb|KRX10642.1|	Ubiquitin-conjugating enzyme/RWD-like protein	Pseudocohnilembus persalinus	1.05199e-28
TRINITY_DN80506_c1_g1_i1	gi|146184801|ref|XP_001030175.2|	ubiquitin-conjugating enzyme	Tetrahymena thermophila SB210	3.74697e-29
-	gi|146142807|gb|EAR82512.2|	ubiquitin-conjugating enzyme	Tetrahymena thermophila SB210	-
-	gi|124415014|emb|CAK80106.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124424689|emb|CAK89478.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80530_c2_g1_i1	gi|118377705|ref|XP_001022030.1|	Vps52/Sac2 family protein	Tetrahymena thermophila SB210	9.90748e-42
-	gi|89303797|gb|EAS01785.1|	Vps52/Sac2 family protein	Tetrahymena thermophila SB210	-
TRINITY_DN80573_c0_g1_i1	gi|954190512|gb|KRX03296.1|	YbaK/aminoacyl-tRNA synthetase-associated domain	Pseudocohnilembus persalinus	1.73659e-59
TRINITY_DN80573_c0_g2_i1	gi|954190512|gb|KRX03296.1|	YbaK/aminoacyl-tRNA synthetase-associated domain	Pseudocohnilembus persalinus	1.73659e-59
-	gi|124425789|emb|CAK90573.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124411078|emb|CAK76292.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124406964|emb|CAK72372.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124402121|emb|CAK67596.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN59734_c1_g1_i1	gi|471226984|ref|XP_004032515.1|	PH domain protein	Ichthyophthirius multifiliis	3.60723e-26
-	gi|340504490|gb|EGR30928.1|	PH domain protein	Ichthyophthirius multifiliis	-
TRINITY_DN59734_c2_g1_i1	gi|471226984|ref|XP_004032515.1|	PH domain protein	Ichthyophthirius multifiliis	3.55667e-10
-	gi|340504490|gb|EGR30928.1|	PH domain protein	Ichthyophthirius multifiliis	-
TRINITY_DN59733_c0_g1_i1	gi|146182844|ref|XP_001025405.2|	SPRY domain protein	Tetrahymena thermophila SB210	3.58957e-57
-	gi|146143701|gb|EAS05160.2|	SPRY domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN59708_c0_g1_i1	gi|118366971|ref|XP_001016701.1|	26S proteasome non-ATPase regulatory subunit 6	Tetrahymena thermophila SB210	4.71711e-28
-	gi|89298468|gb|EAR96456.1|	26S proteasome non-ATPase regulatory subunit 6	Tetrahymena thermophila SB210	-
TRINITY_DN64044_c0_g1_i1	gi|829185999|ref|XP_001022086.3|	zinc finger, C3HC4 type (RING finger) protein	Tetrahymena thermophila SB210	1.08827e-12
-	gi|586731920|gb|EAS01841.3|	zinc finger, C3HC4 type (RING finger) protein	Tetrahymena thermophila SB210	-
-	gi|124402666|emb|CAK68136.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN64047_c0_g1_i1	gi|403334042|gb|EJY66164.1|	Major Facilitator Superfamily protein	Oxytricha trifallax	7.62716e-14
TRINITY_DN64047_c0_g2_i1	gi|403334042|gb|EJY66164.1|	Major Facilitator Superfamily protein	Oxytricha trifallax	5.81654e-15
TRINITY_DN64030_c1_g1_i1	gi|118374619|ref|XP_001020497.1|	A C2HC-type zinc-finger protein	Tetrahymena thermophila SB210	2.47262e-08
-	gi|89302264|gb|EAS00252.1|	A C2HC-type zinc-finger protein	Tetrahymena thermophila SB210	-
TRINITY_DN64030_c2_g1_i1	gi|118374619|ref|XP_001020497.1|	A C2HC-type zinc-finger protein	Tetrahymena thermophila SB210	4.89161e-10
-	gi|89302264|gb|EAS00252.1|	A C2HC-type zinc-finger protein	Tetrahymena thermophila SB210	-
TRINITY_DN64027_c1_g1_i1	gi|471227426|ref|XP_004034626.1|	leucine rich repeat protein	Ichthyophthirius multifiliis	1.70818e-06
-	gi|340504720|gb|EGR31140.1|	leucine rich repeat protein	Ichthyophthirius multifiliis	-
TRINITY_DN64060_c0_g1_i1	gi|954193697|gb|KRX06439.1|	Ubiquitin-conjugating enzyme/RWD-like protein	Pseudocohnilembus persalinus	3.20821e-21
-	gi|124419522|emb|CAK84459.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124419522|emb|CAK84459.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124419522|emb|CAK84459.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124419522|emb|CAK84459.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124410318|emb|CAK75560.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN92026_c0_g4_i1	gi|74834093|emb|CAI44447.1|	V-ATPase a subunit 9_1 isotype of the V0 sector	Paramecium tetraurelia	0.0
TRINITY_DN92026_c0_g5_i1	gi|829148577|ref|XP_001010341.2|	V-ATPase A subunit 9-2 isotype of the V0 sector	Tetrahymena thermophila SB210	2.93455e-82
-	gi|586743347|gb|EAR90096.2|	V-ATPase A subunit 9-2 isotype of the V0 sector	Tetrahymena thermophila SB210	-
TRINITY_DN76101_c0_g1_i1	gi|954185618|gb|KRW98505.1|	Acyl-CoA N-acyltransferase	Pseudocohnilembus persalinus	9.29667e-22
-	gi|68304578|gb|AAU87547.2|	core histone H2A variant	Tetrahymena thermophila	-
-	gi|68304578|gb|AAU87547.2|	core histone H2A variant	Tetrahymena thermophila	-
-	gi|124407177|emb|CAK72574.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124421562|emb|CAK86432.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN76136_c2_g1_i1	gi|829171160|ref|XP_012653152.1|	amylo-alpha-1,6-glucosidase	Tetrahymena thermophila SB210	3.16983e-32
-	gi|586737943|gb|EWS74331.1|	amylo-alpha-1,6-glucosidase	Tetrahymena thermophila SB210	-
TRINITY_DN76122_c1_g1_i1	gi|829185970|ref|XP_001022060.2|	dynein heavy chain, amine-terminal region protein	Tetrahymena thermophila SB210	3.5597e-24
-	gi|586731901|gb|EAS01815.2|	dynein heavy chain, amine-terminal region protein	Tetrahymena thermophila SB210	-
TRINITY_DN72309_c0_g1_i1	gi|829099352|ref|XP_976676.2|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	1.58469e-13
-	gi|586746370|gb|EAR86081.2|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	-
-	gi|124424882|emb|CAK89670.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124398620|emb|CAK64117.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124411783|emb|CAK76975.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN72392_c1_g1_i1	gi|471224995|ref|XP_004031235.1|	protein kinase domain protein	Ichthyophthirius multifiliis	2.80336e-14
-	gi|340503405|gb|EGR29999.1|	protein kinase domain protein	Ichthyophthirius multifiliis	-
TRINITY_DN72398_c0_g1_i1	gi|146163313|ref|XP_001011215.2|	WD domain, G-beta repeat protein	Tetrahymena thermophila SB210	9.1872e-20
-	gi|146146112|gb|EAR90970.2|	WD domain, G-beta repeat protein	Tetrahymena thermophila SB210	-
TRINITY_DN72333_c0_g1_i1	gi|954190052|gb|KRX02849.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	2.02453e-42
TRINITY_DN72333_c0_g2_i1	gi|954190052|gb|KRX02849.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	8.92081e-51
-	gi|124406988|emb|CAK72396.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN63842_c0_g1_i1	gi|118398566|ref|XP_001031611.1|	cytochrome C-like protein	Tetrahymena thermophila SB210	2.15139e-09
-	gi|89285942|gb|EAR83948.1|	cytochrome C-like protein	Tetrahymena thermophila SB210	-
TRINITY_DN63845_c0_g1_i1	gi|114329906|ref|YP_740808.1|	ribosomal protein S13	Tetrahymena pigmentosa	2.1596e-18
