Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
-	gi|146144580|gb|EAS00374.2|	tetratricopeptide repeat protein	Tetrahymena thermophila SB210	-
TRINITY_DN75389_c0_g2_i1	gi|146179561|ref|XP_001020619.2|	tetratricopeptide repeat protein	Tetrahymena thermophila SB210	8.07268e-24
-	gi|146144580|gb|EAS00374.2|	tetratricopeptide repeat protein	Tetrahymena thermophila SB210	-
TRINITY_DN75364_c0_g1_i1	gi|829180060|ref|XP_001019756.2|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	4.70057e-18
-	gi|586734651|gb|EAR99511.2|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	-
TRINITY_DN75364_c0_g2_i1	gi|829180060|ref|XP_001019756.2|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	4.93622e-17
-	gi|586734651|gb|EAR99511.2|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	-
TRINITY_DN75364_c1_g1_i1	gi|636611981|ref|XP_008037125.1|	cytochrome P450	Trametes versicolor FP-101664 SS1	2.20123e-09
-	gi|392567901|gb|EIW61076.1|	cytochrome P450	Trametes versicolor FP-101664 SS1	-
TRINITY_DN75336_c0_g2_i2	gi|166952367|gb|ABZ04266.1|	ribosomal protein rps15	Lineus viridis	6.85752e-41
TRINITY_DN75381_c0_g1_i1	gi|294662586|pdb|3MB3|A	 Chain A, Crystal Structure Of The Second Bromodomain Of Pleckstrin Homology Domain Interacting Protein (Phi	A Chain A, Crystal Structure Of The Second Bromodomain Of Pleckstrin Homology Domain Interacting Protein (Phip	3.06516e-28
TRINITY_DN75353_c0_g1_i1	gi|386769088|ref|NP_001245876.1|	dumpy, isoform J	Drosophila melanogaster	1.94498e-13
-	gi|383291324|gb|AFH03552.1|	dumpy, isoform J	Drosophila melanogaster	-
TRINITY_DN75399_c0_g1_i1	gi|829192934|ref|XP_001024371.2|	DnaJ domain protein	Tetrahymena thermophila SB210	3.81692e-08
-	gi|586728053|gb|EAS04126.2|	DnaJ domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN75399_c0_g2_i1	gi|829192934|ref|XP_001024371.2|	DnaJ domain protein	Tetrahymena thermophila SB210	8.14012e-08
-	gi|586728053|gb|EAS04126.2|	DnaJ domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN75395_c0_g1_i1	gi|829163844|ref|XP_001013832.2|	cyclic nucleotide-binding domain protein	Tetrahymena thermophila SB210	6.46517e-06
-	gi|586740323|gb|EAR93587.2|	cyclic nucleotide-binding domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN75358_c0_g1_i1	gi|290562605|gb|ADD38698.1|	Haloalkane dehalogenase	Lepeophtheirus salmonis	5.18031e-48
TRINITY_DN75387_c0_g2_i1	gi|925680591|gb|KOX77396.1|	MAU2 chromatid cohesion factor like protein	Melipona quadrifasciata	1.45863e-68
TRINITY_DN75387_c1_g1_i1	gi|465951088|gb|EMP24107.1|	MAU2 chromatid cohesion factor like protein	Chelonia mydas	1.19079e-17
TRINITY_DN75339_c0_g1_i1	gi|330369942|gb|AEC12204.1|	preproneuropeptide F I	Litopenaeus vannamei	6.87092e-18
TRINITY_DN75339_c0_g1_i2	gi|330369944|gb|AEC12205.1|	preproneuropeptide F II	Litopenaeus vannamei	9.63474e-22
-	gi|124409778|emb|CAK75028.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124420495|emb|CAK85399.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80663_c1_g1_i1	gi|375173474|gb|AFA42360.1|	clip domain serine proteinase 2	Portunus trituberculatus	2.39806e-20
TRINITY_DN80663_c1_g2_i1	gi|520188169|emb|CCW43203.1|	serine proteinase	Scylla paramamosain	2.42315e-21
TRINITY_DN80601_c0_g1_i1	gi|646720866|gb|KDR22449.1|	Carboxypeptidase D	Zootermopsis nevadensis	7.33998e-128
TRINITY_DN80687_c1_g1_i1	gi|829189375|ref|XP_001032573.2|	calpain family cysteine protease	Tetrahymena thermophila SB210	2.00393e-13
-	gi|586729952|gb|EAR84910.2|	calpain family cysteine protease	Tetrahymena thermophila SB210	-
-	gi|124392697|emb|CAK58228.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80609_c2_g1_i1	gi|490379956|ref|WP_004259476.1|	serine/threonine protein kinase	Lactococcus garvieae	8.23186e-19
-	gi|407625649|gb|EKF52344.1|	Serine/threonine protein kinase PrkC, regulator of stationary phase	Lactococcus garvieae DCC43	-
-	gi|124418249|emb|CAK83230.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124418249|emb|CAK83230.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80675_c1_g1_i1	gi|934157962|gb|KPM07478.1|	testis-specific serine/threonine-protein kinase 1-like protein 2	Sarcoptes scabiei	3.00299e-11
TRINITY_DN80678_c0_g1_i1	gi|717007123|gb|AIW68605.1|	calreticulin	Cherax quadricarinatus	0.0
TRINITY_DN80693_c0_g1_i1	gi|170040953|ref|XP_001848245.1|	kinesin heavy chain	Culex quinquefasciatus	4.58299e-15
-	gi|167864545|gb|EDS27928.1|	kinesin heavy chain	Culex quinquefasciatus	-
-	gi|124411574|emb|CAK76766.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124411574|emb|CAK76766.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124417749|emb|CAK82752.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124417749|emb|CAK82752.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80677_c0_g1_i1	gi|646676389|gb|KDQ97279.1|	Ubiquitin-protein ligase E3B	Zootermopsis nevadensis	2.91465e-107
TRINITY_DN80641_c1_g1_i1	gi|117670124|gb|ABK56706.1|	notch protein	Parhyale hawaiensis	3.19736e-33
TRINITY_DN80654_c3_g1_i1	gi|393895231|gb|EJD73295.1|	zinc finger protein, partial	Loa loa	5.84649e-11
-	gi|124426805|emb|CAK91586.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124418102|emb|CAK83094.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124420123|emb|CAK85038.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124390885|emb|CAK56426.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124420123|emb|CAK85038.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN48405_c0_g1_i1	gi|829101658|ref|XP_001008219.2|	Myb-like DNA-binding domain protein	Tetrahymena thermophila SB210	6.83822e-09
-	gi|586745050|gb|EAR87974.2|	Myb-like DNA-binding domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN34082_c0_g1_i1	gi|146185643|ref|XP_001471498.1|	CDP-alcohol phosphatidyltransferase	Tetrahymena thermophila SB210	3.53066e-89
-	gi|146142852|gb|EDK31212.1|	CDP-alcohol phosphatidyltransferase	Tetrahymena thermophila SB210	-
TRINITY_DN98048_c0_g1_i1	gi|675373713|gb|KFM66615.1|	Zinc finger protein 252, partial	Stegodyphus mimosarum	4.00685e-07
TRINITY_DN98092_c0_g1_i1	gi|357625979|gb|EHJ76238.1|	Kazal-type inhibitor	Danaus plexippus	2.16605e-08
TRINITY_DN98095_c0_g1_i1	gi|675365077|gb|KFM57979.1|	DNA topoisomerase 3-alpha, partial	Stegodyphus mimosarum	5.82081e-18
TRINITY_DN98020_c0_g1_i1	gi|829197167|ref|XP_001026491.2|	WD domain, G-beta repeat protein	Tetrahymena thermophila SB210	1.48709e-07
-	gi|586725326|gb|EAS06246.2|	WD domain, G-beta repeat protein	Tetrahymena thermophila SB210	-
TRINITY_DN98076_c0_g1_i1	gi|321473456|gb|EFX84423.1|	ABC protein, subfamily ABCG	Daphnia pulex	1.12362e-26
-	gi|124425804|emb|CAK90588.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124407291|emb|CAK72688.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN94809_c0_g1_i1	gi|121985971|sp|Q24F59.1|RL36_TETTS	L36_TETTS RecName: Full=60S ribosomal protein L3	RL36_TETTS RecName: Full=60S ribosomal protein L36	2.74371e-20
-	gi|358440126|pdb|4A18|Q	 Chain Q, T.Thermophila 60s Ribosomal Subunit In Complex With Initiation Factor 6. This File Contains 26s Rrna And Proteins Of Molecule 	Q Chain Q, T.Thermophila 60s Ribosomal Subunit In Complex With Initiation Factor 6. This File Contains 26s Rrna And Proteins Of Molecule 1	-
-	gi|358440172|pdb|4A1B|Q	 Chain Q, T.Thermophila 60s Ribosomal Subunit In Complex With Initiation Factor 6. This File Contains 26s Rrna And Proteins Of Molecule 3	Q Chain Q, T.Thermophila 60s Ribosomal Subunit In Complex With Initiation Factor 6. This File Contains 26s Rrna And Proteins Of Molecule 3.	-
-	gi|358440218|pdb|4A1D|Q	 Chain Q, T.Thermophila 60s Ribosomal Subunit In Complex With Initiation Factor 6. This File Contains 26s Rrna And Proteins Of Molecule 4	Q Chain Q, T.Thermophila 60s Ribosomal Subunit In Complex With Initiation Factor 6. This File Contains 26s Rrna And Proteins Of Molecule 4.	-
-	gi|359807718|pdb|4A19|Q	 Chain Q, T.Thermophila 60s Ribosomal Subunit In Complex With Initiation Factor 6. This File Contains 26s Rrna And Proteins Of Molecule 	Q Chain Q, T.Thermophila 60s Ribosomal Subunit In Complex With Initiation Factor 6. This File Contains 26s Rrna And Proteins Of Molecule 2	-
TRINITY_DN94858_c0_g1_i1	gi|281428759|gb|ADA69991.1|	ATG8-like protein	Tetrahymena thermophila	1.90383e-13
-	gi|124395937|emb|CAK61450.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN93680_c2_g1_i1	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	0.0
TRINITY_DN93680_c2_g1_i2	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	0.0
TRINITY_DN93680_c2_g1_i3	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	0.0
TRINITY_DN93680_c2_g1_i4	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	0.0
TRINITY_DN93680_c2_g1_i5	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	7.31584e-42
TRINITY_DN93680_c2_g1_i6	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	0.0
TRINITY_DN93680_c2_g1_i7	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	0.0
TRINITY_DN93680_c2_g1_i8	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	1.97581e-175
TRINITY_DN93680_c2_g1_i10	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	0.0
TRINITY_DN93680_c2_g4_i1	gi|15425681|dbj|BAB64297.1|	I-connectin	Procambarus clarkii	6.65338e-09
TRINITY_DN93607_c1_g1_i5	gi|861626418|gb|KMQ88801.1|	enzymatic polyprotein endonuclease reverse	Lasius niger	4.58965e-17
TRINITY_DN93607_c1_g1_i6	gi|749717008|gb|KII65427.1|	Retrovirus-related Pol polyprotein from transposon 17.6	Thelohanellus kitauei	1.29604e-16
TRINITY_DN93641_c8_g1_i1	gi|675378080|gb|KFM70982.1|	Peroxidasin-like protein, partial	Stegodyphus mimosarum	0.0
TRINITY_DN93643_c3_g1_i2	gi|307183819|gb|EFN70467.1|	Survival motor neuron protein	Camponotus floridanus	3.80532e-12
TRINITY_DN93689_c1_g1_i1	gi|7414464|emb|CAB85963.1|	alpha glucosidase	Litopenaeus vannamei	0.0
TRINITY_DN93611_c0_g1_i1	gi|785035|emb|CAA60129.1|	trypsin	Litopenaeus vannamei	1.74825e-44
TRINITY_DN93611_c3_g1_i1	gi|549429838|dbj|BAO01182.1|	protein phosphatase 1B	Marsupenaeus japonicus	0.0
TRINITY_DN93611_c3_g1_i2	gi|549429838|dbj|BAO01182.1|	protein phosphatase 1B	Marsupenaeus japonicus	0.0
TRINITY_DN93611_c4_g3_i1	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	1.00845e-98
TRINITY_DN93611_c4_g3_i2	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	2.52719e-91
TRINITY_DN93611_c4_g3_i3	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	6.78204e-99
TRINITY_DN93611_c4_g3_i4	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	1.77873e-96
TRINITY_DN93611_c4_g3_i5	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	1.34982e-97
TRINITY_DN93611_c4_g3_i6	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	8.12649e-53
TRINITY_DN93611_c4_g3_i7	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	6.13232e-53
TRINITY_DN93611_c4_g3_i8	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	1.24574e-96
TRINITY_DN93611_c4_g3_i9	gi|646716426|gb|KDR19681.1|	Phosphoglycolate phosphatase	Zootermopsis nevadensis	1.00845e-98
TRINITY_DN93662_c5_g1_i4	gi|668453093|gb|KFB41827.1|	AGAP000598-PA-like protein	Anopheles sinensis	3.45143e-87
TRINITY_DN93662_c5_g1_i6	gi|668453093|gb|KFB41827.1|	AGAP000598-PA-like protein	Anopheles sinensis	4.99213e-89
TRINITY_DN93615_c0_g1_i5	gi|675376248|gb|KFM69150.1|	Rho guanine nucleotide exchange factor 4, partial	Stegodyphus mimosarum	8.75017e-101
TRINITY_DN93625_c1_g1_i3	gi|662179288|gb|AIE45535.1|	FreD	Penaeus monodon	6.45069e-15
TRINITY_DN93625_c1_g2_i1	gi|896689423|gb|AKR15662.1|	fibrinogen-like protein	Fenneropenaeus merguiensis	2.883e-15
TRINITY_DN93625_c1_g3_i1	gi|662179288|gb|AIE45535.1|	FreD	Penaeus monodon	6.32903e-17
TRINITY_DN93625_c2_g6_i6	gi|343470282|emb|CCD16975.1|	unnamed protein product	Trypanosoma congolense IL3000	5.76866e-16
TRINITY_DN93625_c2_g6_i8	gi|343470282|emb|CCD16975.1|	unnamed protein product	Trypanosoma congolense IL3000	2.13502e-11
TRINITY_DN93625_c2_g6_i9	gi|343470282|emb|CCD16975.1|	unnamed protein product	Trypanosoma congolense IL3000	1.65429e-16
TRINITY_DN93625_c2_g6_i10	gi|343470282|emb|CCD16975.1|	unnamed protein product	Trypanosoma congolense IL3000	1.61796e-10
TRINITY_DN93603_c5_g1_i3	gi|157116168|ref|XP_001658391.1|	AAEL007475-PA	Aedes aegypti	5.21294e-13
-	gi|108876617|gb|EAT40842.1|	AAEL007475-PA	Aedes aegypti	-
TRINITY_DN93666_c4_g2_i1	gi|488699671|ref|WP_002623682.1|	Multiple EGF-like-domain protein 3 precursor	Cystobacter fuscus	5.00509e-08
-	gi|528054397|gb|EPX59195.1|	Multiple EGF-like-domain protein 3 precursor	Cystobacter fuscus DSM 2262	-
TRINITY_DN93666_c4_g2_i2	gi|908359520|gb|AKT42095.1|	uncharacterized protein CMC5_063180	Chondromyces crocatus	2.77772e-11
TRINITY_DN93666_c5_g2_i1	gi|195113951|ref|XP_002001531.1|	GI10848	Drosophila mojavensis	4.46691e-06
-	gi|193918125|gb|EDW16992.1|	uncharacterized protein Dmoj_GI10848	Drosophila mojavensis	-
TRINITY_DN93666_c5_g2_i5	gi|194743594|ref|XP_001954285.1|	GF18197	Drosophila ananassae	4.30613e-06
-	gi|190627322|gb|EDV42846.1|	uncharacterized protein Dana_GF18197	Drosophila ananassae	-
TRINITY_DN93692_c2_g2_i4	gi|568251752|gb|ETN61205.1|	aldehyde oxidase	Anopheles darlingi	5.01542e-21
TRINITY_DN93644_c4_g1_i1	gi|646705140|gb|KDR13019.1|	Exocyst complex component 7	Zootermopsis nevadensis	7.02334e-34
TRINITY_DN93644_c4_g1_i2	gi|646705140|gb|KDR13019.1|	Exocyst complex component 7	Zootermopsis nevadensis	1.49063e-60
TRINITY_DN93613_c1_g1_i1	gi|121543619|gb|ABM55521.1|	eukaryotic translation initiation factor 3 subunit 1-like protein	Maconellicoccus hirsutus	3.78099e-07
TRINITY_DN93613_c2_g1_i1	gi|646710547|gb|KDR16027.1|	Tetratricopeptide repeat protein 39B	Zootermopsis nevadensis	1.33283e-88
TRINITY_DN93659_c2_g1_i1	gi|17531725|ref|NP_496375.1|	60S ribosomal protein L44	Caenorhabditis elegans	2.21397e-13
-	gi|268532112|ref|XP_002631184.1|	C. briggsae CBR-RPL-41 protein	Caenorhabditis briggsae	-
-	gi|1350749|sp|P48166.2|RL44_CAEEL	L44_CAEEL RecName: Full=60S ribosomal protein L44; AltName: Full=L4	RL44_CAEEL RecName: Full=60S ribosomal protein L44; AltName: Full=L41	-
-	gi|12276043|gb|AAG50234.1|AF304121_1	F304121_1 60S ribosomal protein L44 L41	Caenorhabditis elegans	-
-	gi|3874217|emb|CAA90434.1|	60S ribosomal protein L44	Caenorhabditis elegans	-
TRINITY_DN93659_c2_g2_i1	gi|17531725|ref|NP_496375.1|	60S ribosomal protein L44	Caenorhabditis elegans	2.87088e-13
-	gi|268532112|ref|XP_002631184.1|	C. briggsae CBR-RPL-41 protein	Caenorhabditis briggsae	-
-	gi|1350749|sp|P48166.2|RL44_CAEEL	L44_CAEEL RecName: Full=60S ribosomal protein L44; AltName: Full=L4	RL44_CAEEL RecName: Full=60S ribosomal protein L44; AltName: Full=L41	-
-	gi|12276043|gb|AAG50234.1|AF304121_1	F304121_1 60S ribosomal protein L44 L41	Caenorhabditis elegans	-
-	gi|3874217|emb|CAA90434.1|	60S ribosomal protein L44	Caenorhabditis elegans	-
TRINITY_DN93659_c3_g5_i2	gi|161669228|gb|ABX75466.1|	ribosomal protein l24	Lycosa singoriensis	3.70726e-54
TRINITY_DN93619_c1_g1_i2	gi|952512529|gb|KRT79250.1|	RNA binding protein, partial	Oryctes borbonicus	1.24534e-17
TRINITY_DN93698_c3_g2_i1	gi|125901787|gb|ABN58714.1|	pol-like protein	Biomphalaria glabrata	2.14126e-12
TRINITY_DN93698_c3_g3_i1	gi|125901787|gb|ABN58714.1|	pol-like protein	Biomphalaria glabrata	2.47045e-29
TRINITY_DN93665_c6_g1_i1	gi|614664250|gb|AHX56922.1|	UDP-glycosyltransferase 208B2	Daphnia pulex	6.33139e-84
TRINITY_DN93665_c6_g1_i2	gi|614664318|gb|AHX56944.1|	UDP-glycosyltransferase 211B1	Strigamia maritima	5.09646e-13
TRINITY_DN93665_c6_g1_i3	gi|194902140|ref|XP_001980607.1|	GG17891	Drosophila erecta	4.77626e-80
-	gi|190652310|gb|EDV49565.1|	uncharacterized protein Dere_GG17891	Drosophila erecta	-
TRINITY_DN93665_c6_g1_i4	gi|614664318|gb|AHX56944.1|	UDP-glycosyltransferase 211B1	Strigamia maritima	8.27772e-40
TRINITY_DN93622_c6_g1_i1	gi|646708175|gb|KDR14588.1|	Rap1 GTPase-activating protein 1	Zootermopsis nevadensis	7.90491e-117
TRINITY_DN93622_c6_g1_i2	gi|646708175|gb|KDR14588.1|	Rap1 GTPase-activating protein 1	Zootermopsis nevadensis	7.63381e-117
TRINITY_DN93688_c0_g2_i1	gi|646676391|gb|KDQ97281.1|	Ankyrin repeat and MYND domain-containing protein 2	Zootermopsis nevadensis	9.50502e-95
TRINITY_DN93626_c1_g4_i1	gi|646703291|gb|KDR12052.1|	Neogenin	Zootermopsis nevadensis	8.46801e-07
TRINITY_DN93656_c2_g1_i1	gi|646685549|gb|KDR04030.1|	Pre-mRNA 3'-end-processing factor FIP1	Zootermopsis nevadensis	5.65613e-32
TRINITY_DN93656_c2_g1_i2	gi|646685549|gb|KDR04030.1|	Pre-mRNA 3'-end-processing factor FIP1	Zootermopsis nevadensis	4.67234e-32
TRINITY_DN93656_c4_g1_i1	gi|646702713|gb|KDR11785.1|	Importin-13	Zootermopsis nevadensis	2.74879e-09
TRINITY_DN93683_c2_g1_i3	gi|56118968|ref|NP_001007971.1|	ADP-ribosylation factor-like protein 2-binding protein	Gallus gallus	1.21982e-21
-	gi|82082321|sp|Q5ZKW5.1|AR2BP_CHICK	R2BP_CHICK RecName: Full=ADP-ribosylation factor-like protein 2-binding protein; Short=ARF-like 2-binding protei	AR2BP_CHICK RecName: Full=ADP-ribosylation factor-like protein 2-binding protein; Short=ARF-like 2-binding protein	-
TRINITY_DN93683_c2_g1_i4	gi|56118968|ref|NP_001007971.1|	ADP-ribosylation factor-like protein 2-binding protein	Gallus gallus	1.20306e-21
-	gi|82082321|sp|Q5ZKW5.1|AR2BP_CHICK	R2BP_CHICK RecName: Full=ADP-ribosylation factor-like protein 2-binding protein; Short=ARF-like 2-binding protei	AR2BP_CHICK RecName: Full=ADP-ribosylation factor-like protein 2-binding protein; Short=ARF-like 2-binding protein	-
TRINITY_DN93606_c2_g1_i1	gi|501295190|dbj|BAN20840.1|	myelinprotein expression factor	Riptortus pedestris	5.86513e-76
TRINITY_DN93606_c2_g1_i2	gi|501295190|dbj|BAN20840.1|	myelinprotein expression factor	Riptortus pedestris	1.45971e-74
TRINITY_DN93674_c0_g1_i1	gi|642115191|emb|CDQ68298.1|	unnamed protein product	Oncorhynchus mykiss	7.33257e-06
TRINITY_DN93657_c0_g1_i1	gi|646689007|gb|KDR06461.1|	Ryanodine receptor 44F	Zootermopsis nevadensis	1.17127e-71
TRINITY_DN93657_c0_g2_i1	gi|568251580|gb|ETN61080.1|	ryanodine receptor 3, brain	Anopheles darlingi	4.9649e-35
TRINITY_DN93657_c0_g2_i2	gi|668459553|gb|KFB47317.1|	AGAP010750-PA-like protein	Anopheles sinensis	0.0
TRINITY_DN93657_c0_g2_i3	gi|668459553|gb|KFB47317.1|	AGAP010750-PA-like protein	Anopheles sinensis	0.0
TRINITY_DN93657_c0_g2_i4	gi|546234993|gb|AGW82429.1|	ryanodine receptor	Nilaparvata lugens	4.51506e-13
TRINITY_DN93648_c1_g1_i1	gi|675386985|gb|KFM79882.1|	BRCA1-associated protein, partial	Stegodyphus mimosarum	4.31759e-71
TRINITY_DN93648_c5_g1_i1	gi|576250986|gb|AHH29325.1|	signal transducer and activator of transcription	Scylla paramamosain	0.0
TRINITY_DN93648_c5_g1_i2	gi|576250986|gb|AHH29325.1|	signal transducer and activator of transcription	Scylla paramamosain	0.0
TRINITY_DN93648_c5_g1_i3	gi|197361188|gb|ACH70130.1|	signal transducer and activator of transcription	Fenneropenaeus chinensis	6.47567e-168
TRINITY_DN93648_c5_g1_i4	gi|197361188|gb|ACH70130.1|	signal transducer and activator of transcription	Fenneropenaeus chinensis	0.0
TRINITY_DN93648_c5_g1_i5	gi|197361188|gb|ACH70130.1|	signal transducer and activator of transcription	Fenneropenaeus chinensis	0.0
TRINITY_DN93648_c5_g1_i6	gi|197361188|gb|ACH70130.1|	signal transducer and activator of transcription	Fenneropenaeus chinensis	0.0
TRINITY_DN93648_c5_g1_i7	gi|576250986|gb|AHH29325.1|	signal transducer and activator of transcription	Scylla paramamosain	4.81515e-13
TRINITY_DN93608_c1_g1_i2	gi|646716239|gb|KDR19568.1|	Transcription elongation regulator 1	Zootermopsis nevadensis	3.1617e-80
TRINITY_DN93617_c1_g2_i1	gi|520188169|emb|CCW43203.1|	serine proteinase	Scylla paramamosain	3.94864e-70
TRINITY_DN93617_c2_g1_i1	gi|520188169|emb|CCW43203.1|	serine proteinase	Scylla paramamosain	1.21035e-11
TRINITY_DN93637_c3_g2_i1	gi|326578477|gb|ADZ95821.1|	reverse transcriptase, partial	Araschnia levana	9.60768e-17
TRINITY_DN93642_c0_g2_i1	gi|646711407|gb|KDR16585.1|	Tuberin	Zootermopsis nevadensis	9.70448e-75
TRINITY_DN93638_c5_g1_i1	gi|925681502|gb|KOX78247.1|	Ninjurin-1	Melipona quadrifasciata	6.02714e-28
TRINITY_DN93638_c5_g1_i2	gi|925681502|gb|KOX78247.1|	Ninjurin-1	Melipona quadrifasciata	6.22216e-28
TRINITY_DN93638_c5_g1_i4	gi|157112366|ref|XP_001657502.1|	AAEL015353-PA	Aedes aegypti	8.7059e-25
-	gi|108868309|gb|EAT32534.1|	AAEL015353-PA	Aedes aegypti	-
TRINITY_DN93638_c5_g1_i5	gi|157112366|ref|XP_001657502.1|	AAEL015353-PA	Aedes aegypti	8.32514e-25
-	gi|108868309|gb|EAT32534.1|	AAEL015353-PA	Aedes aegypti	-
TRINITY_DN93623_c1_g1_i1	gi|915659445|gb|KOC62407.1|	Ornithine decarboxylase	Habropoda laboriosa	6.05743e-153
TRINITY_DN93624_c0_g1_i1	gi|32566053|ref|NP_503176.2|	DM (Doublesex/MAB-3) Domain family	Caenorhabditis elegans	7.29563e-14
-	gi|351059405|emb|CCD74234.1|	DM (Doublesex/MAB-3) Domain family	Caenorhabditis elegans	-
TRINITY_DN93624_c0_g1_i2	gi|32566053|ref|NP_503176.2|	DM (Doublesex/MAB-3) Domain family	Caenorhabditis elegans	7.49901e-14
-	gi|351059405|emb|CCD74234.1|	DM (Doublesex/MAB-3) Domain family	Caenorhabditis elegans	-
TRINITY_DN93624_c0_g1_i3	gi|32566053|ref|NP_503176.2|	DM (Doublesex/MAB-3) Domain family	Caenorhabditis elegans	2.93678e-15
-	gi|351059405|emb|CCD74234.1|	DM (Doublesex/MAB-3) Domain family	Caenorhabditis elegans	-
TRINITY_DN93624_c0_g1_i4	gi|32566053|ref|NP_503176.2|	DM (Doublesex/MAB-3) Domain family	Caenorhabditis elegans	2.93678e-15
-	gi|351059405|emb|CCD74234.1|	DM (Doublesex/MAB-3) Domain family	Caenorhabditis elegans	-
TRINITY_DN93624_c0_g2_i4	gi|646719722|gb|KDR21740.1|	Muscle M-line assembly protein unc-89, partial	Zootermopsis nevadensis	0.0
TRINITY_DN93632_c1_g1_i1	gi|34099638|gb|AAQ57129.1|	endonuclease and reverse transcriptase-like protein	Bombyx mori	1.01512e-07
TRINITY_DN93627_c3_g1_i1	gi|225708990|gb|ACO10341.1|	Histone deacetylase 8	Caligus rogercresseyi	3.84344e-66
TRINITY_DN93627_c3_g2_i1	gi|225708990|gb|ACO10341.1|	Histone deacetylase 8	Caligus rogercresseyi	2.97074e-66
TRINITY_DN93630_c5_g1_i1	gi|68139273|gb|AAY86043.1|	reverse transcriptase	Nullibrotheas allenii	3.14801e-18
TRINITY_DN93630_c5_g2_i3	gi|68139273|gb|AAY86043.1|	reverse transcriptase	Nullibrotheas allenii	4.09989e-13
TRINITY_DN93630_c5_g4_i3	gi|32812298|gb|AAP88020.1|AF355752_1	F355752_1 reverse transcriptase, partial	Chelonia mydas	5.73279e-22
TRINITY_DN93630_c5_g5_i1	gi|59799424|gb|AAX07253.1|	reverse transcriptase, partial	Iurus dufoureius	9.11487e-24
TRINITY_DN93630_c5_g7_i1	gi|68139273|gb|AAY86043.1|	reverse transcriptase	Nullibrotheas allenii	3.50744e-22
TRINITY_DN93690_c0_g1_i2	gi|646698624|gb|KDR09703.1|	RUN domain-containing protein 1, partial	Zootermopsis nevadensis	2.22187e-59
TRINITY_DN93690_c0_g1_i3	gi|646698624|gb|KDR09703.1|	RUN domain-containing protein 1, partial	Zootermopsis nevadensis	3.60263e-74
TRINITY_DN93600_c0_g2_i2	gi|77403694|dbj|BAE46429.1|	ORF2-encoded protein	Danio rerio	3.32003e-13
TRINITY_DN93600_c0_g5_i1	gi|641949339|emb|CDR10475.1|	unnamed protein product, partial	Oncorhynchus mykiss	1.99409e-16
TRINITY_DN93600_c0_g9_i1	gi|77403694|dbj|BAE46429.1|	ORF2-encoded protein	Danio rerio	1.69301e-16
