Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
TRINITY_DN98461_c0_g1_i1	gi|321458562|gb|EFX69628.1|	ABC protein, subfamily ABCG	Daphnia pulex	2.36071e-06
TRINITY_DN84782_c0_g1_i1	gi|16903179|gb|AAK61417.1|	transposase	Ceratitis rosa	3.555e-10
TRINITY_DN84782_c2_g1_i1	gi|16903179|gb|AAK61417.1|	transposase	Ceratitis rosa	3.155e-66
TRINITY_DN84782_c3_g1_i1	gi|16903179|gb|AAK61417.1|	transposase	Ceratitis rosa	3.21483e-49
TRINITY_DN84750_c1_g1_i1	gi|332030601|gb|EGI70289.1|	Integrin alpha-PS4	Acromyrmex echinatior	2.54509e-07
TRINITY_DN84750_c2_g1_i1	gi|576702989|gb|AHH32887.1|	integrin alpha 4, partial	Fenneropenaeus chinensis	2.27534e-14
TRINITY_DN84716_c0_g2_i1	gi|646700490|gb|KDR10619.1|	Synaptic vesicle glycoprotein 2B	Zootermopsis nevadensis	1.33959e-73
TRINITY_DN84714_c1_g1_i1	gi|675368932|gb|KFM61834.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	2.50105e-10
TRINITY_DN84721_c1_g2_i2	gi|118781463|ref|XP_311484.3|	AGAP010462-PA	Anopheles gambiae str. PEST	1.2607e-52
-	gi|116129961|gb|EAA07201.4|	AGAP010462-PA	Anopheles gambiae str. PEST	-
TRINITY_DN84787_c4_g1_i1	gi|861644274|gb|KMQ94643.1|	nucleolar protein 10	Lasius niger	2.25624e-08
TRINITY_DN84753_c0_g1_i1	gi|646719796|gb|KDR21782.1|	Round spermatid basic protein 1	Zootermopsis nevadensis	1.82181e-21
TRINITY_DN84733_c2_g1_i1	gi|730369805|gb|KHJ41558.1|	integrase core domain protein	Trichuris suis	4.36584e-35
TRINITY_DN84707_c0_g1_i1	gi|873327997|gb|AKP40998.1|	ORF2 protein	Salmo salar	2.00659e-20
TRINITY_DN84704_c1_g1_i1	gi|308813147|ref|XP_003083880.1|	Zn-dependent alcohol dehydrogenase (ISS)	Ostreococcus tauri	5.61216e-29
TRINITY_DN84704_c2_g1_i1	gi|783178274|ref|WP_045690307.1|	hydroxyacid dehydrogenase	Hymenobacter sp. AT01-02	1.25863e-29
TRINITY_DN84704_c2_g2_i1	gi|783178274|ref|WP_045690307.1|	hydroxyacid dehydrogenase	Hymenobacter sp. AT01-02	1.25863e-29
TRINITY_DN84704_c2_g3_i1	gi|890490980|ref|WP_048890848.1|	alcohol dehydrogenase	Mycobacterium heckeshornense	5.98886e-16
-	gi|884995671|gb|KMV23200.1|	alcohol dehydrogenase	Mycobacterium heckeshornense	-
TRINITY_DN84768_c0_g1_i1	gi|677387107|gb|KFQ07771.1|	THAP domain-containing protein 4, partial	Leptosomus discolor	1.60711e-09
TRINITY_DN84730_c1_g1_i1	gi|952539690|gb|KRT85328.1|	BTB domain-containing protein, partial	Oryctes borbonicus	0.0
TRINITY_DN84779_c0_g1_i2	gi|646715897|gb|KDR19350.1|	Pre-mRNA-processing factor 39	Zootermopsis nevadensis	2.48939e-06
TRINITY_DN84775_c0_g1_i2	gi|668446820|gb|KFB36775.1|	AGAP000564-PA-like protein	Anopheles sinensis	2.95634e-66
TRINITY_DN84775_c0_g1_i5	gi|668446820|gb|KFB36775.1|	AGAP000564-PA-like protein	Anopheles sinensis	4.48832e-67
TRINITY_DN84775_c0_g1_i7	gi|668446820|gb|KFB36775.1|	AGAP000564-PA-like protein	Anopheles sinensis	6.36141e-67
TRINITY_DN84757_c1_g1_i1	gi|734358599|gb|KHN14952.1|	Bifunctional monodehydroascorbate reductase and carbonic anhydrase nectarin-3	Glycine soja	6.69523e-13
TRINITY_DN84700_c0_g1_i1	gi|3660667|gb|AAC61691.1|	inositol 1,4,5-trisphosphate receptor	Panulirus argus	8.38994e-68
TRINITY_DN84700_c0_g2_i1	gi|3660667|gb|AAC61691.1|	inositol 1,4,5-trisphosphate receptor	Panulirus argus	8.38994e-68
TRINITY_DN84700_c1_g2_i1	gi|393886102|gb|AFN26046.1|	1,4,5-trisphosphate receptor, partial	Apis andreniformis	1.35182e-22
-	gi|393886104|gb|AFN26047.1|	1,4,5-trisphosphate receptor, partial	Apis andreniformis	-
-	gi|393886108|gb|AFN26049.1|	1,4,5-trisphosphate receptor, partial	Apis florea	-
-	gi|393886110|gb|AFN26050.1|	1,4,5-trisphosphate receptor, partial	Apis florea	-
-	gi|393886112|gb|AFN26051.1|	1,4,5-trisphosphate receptor, partial	Apis florea	-
TRINITY_DN84700_c2_g1_i1	gi|675388045|gb|KFM80942.1|	Inositol 1,4,5-trisphosphate receptor type 1, partial	Stegodyphus mimosarum	1.81328e-66
TRINITY_DN3524_c0_g1_i1	gi|907095441|gb|KND01106.1|	small GTP-binding protein domain	Spizellomyces punctatus DAOM BR117	3.09192e-08
TRINITY_DN3523_c0_g1_i1	gi|861605014|gb|KMQ84299.1|	tigger transposable element-derived protein 6-like protein	Lasius niger	7.78469e-18
TRINITY_DN82747_c0_g1_i1	gi|495970325|ref|WP_008694904.1|	aldehyde reductase	Rhodopirellula maiorica	1.04172e-25
-	gi|460168084|gb|EMI20926.1|	aldehyde reductase	Rhodopirellula maiorica SM1	-
TRINITY_DN82747_c0_g1_i2	gi|495970325|ref|WP_008694904.1|	aldehyde reductase	Rhodopirellula maiorica	7.7155e-20
-	gi|460168084|gb|EMI20926.1|	aldehyde reductase	Rhodopirellula maiorica SM1	-
TRINITY_DN82770_c0_g1_i1	gi|488697788|ref|WP_002621820.1|	short-chain acyl-CoA dehydrogenase	Cystobacter fuscus	2.33575e-100
-	gi|528055461|gb|EPX60255.1|	Acyl-CoA dehydrogenase, short-chain specific	Cystobacter fuscus DSM 2262	-
TRINITY_DN82731_c0_g1_i1	gi|808085307|ref|WP_046244441.1|	kynurenine 3-monooxygenase	Hymenobacter sp. MIMtkLc17	2.7406e-97
TRINITY_DN82751_c0_g1_i1	gi|225713642|gb|ACO12667.1|	Carbohydrate sulfotransferase 1	Lepeophtheirus salmonis	5.01962e-24
-	gi|930657306|gb|KPI99612.1|	Histidine triad nucleotide-binding protein 3	Papilio xuthus	-
-	gi|930657306|gb|KPI99612.1|	Histidine triad nucleotide-binding protein 3	Papilio xuthus	-
TRINITY_DN82725_c3_g1_i1	gi|326578477|gb|ADZ95821.1|	reverse transcriptase, partial	Araschnia levana	1.83551e-20
TRINITY_DN82725_c3_g2_i1	gi|326578477|gb|ADZ95821.1|	reverse transcriptase, partial	Araschnia levana	1.5868e-20
TRINITY_DN82768_c0_g1_i1	gi|646717381|gb|KDR20256.1|	tRNA (cytosine-5-)-methyltransferase	Zootermopsis nevadensis	1.51144e-66
TRINITY_DN82729_c1_g1_i1	gi|170060655|ref|XP_001865898.1|	antioxidant enzyme	Culex quinquefasciatus	3.85661e-11
-	gi|170071616|ref|XP_001869959.1|	copper transport protein	Culex quinquefasciatus	-
-	gi|167867549|gb|EDS30932.1|	copper transport protein	Culex quinquefasciatus	-
-	gi|167879079|gb|EDS42462.1|	antioxidant enzyme	Culex quinquefasciatus	-
TRINITY_DN82729_c1_g1_i2	gi|51011496|gb|AAT92157.1|	copper transport protein	Ixodes pacificus	1.21754e-07
TRINITY_DN82796_c0_g1_i1	gi|675389892|gb|KFM82789.1|	Carbohydrate-responsive element-binding protein, partial	Stegodyphus mimosarum	4.30476e-07
TRINITY_DN82790_c0_g1_i4	gi|765826478|ref|NP_001292295.1|	jmjC domain-containing protein 4-like	Crassostrea gigas	7.06688e-88
-	gi|405970839|gb|EKC35707.1|	JmjC domain-containing protein 4	Crassostrea gigas	-
-	gi|597059620|gb|AHN05300.1|	Jumonji-C domain-containing protein Jumonji4	Crassostrea gigas	-
TRINITY_DN82798_c1_g1_i1	gi|291308277|gb|EFE49520.1|	DNA (cytosine-5-)-methyltransferase	Neisseria elongata subsp. glycolytica ATCC 29315	2.91385e-06
TRINITY_DN82724_c0_g1_i1	gi|646714525|gb|KDR18455.1|	5'-nucleotidase	Zootermopsis nevadensis	5.70415e-41
-	gi|405958213|gb|EKC24360.1|	Ubiquitin-like modifier-activating enzyme 1	Crassostrea gigas	-
TRINITY_DN82799_c1_g1_i2	gi|388548526|gb|AFK65746.1|	ubiquitin-activating enzyme E1	Eriocheir sinensis	0.0
TRINITY_DN82799_c2_g1_i1	gi|388548526|gb|AFK65746.1|	ubiquitin-activating enzyme E1	Eriocheir sinensis	0.0
TRINITY_DN82799_c2_g1_i2	gi|388548526|gb|AFK65746.1|	ubiquitin-activating enzyme E1	Eriocheir sinensis	0.0
TRINITY_DN82799_c2_g2_i1	gi|388548526|gb|AFK65746.1|	ubiquitin-activating enzyme E1	Eriocheir sinensis	3.37328e-49
TRINITY_DN82756_c2_g1_i1	gi|238053991|ref|NP_001153916.1|	beta-1,4-galactosyltransferase 2	Oryzias latipes	2.90299e-07
-	gi|226000881|dbj|BAH36754.1|	beta1,4-galactosyltransferase-2	Oryzias latipes	-
-	gi|62083503|gb|AAX62476.1|	ribosomal protein L23	Lysiphlebus testaceipes	-
-	gi|925684765|gb|KOX81215.1|	60S ribosomal protein L23	Melipona quadrifasciata	-
TRINITY_DN82759_c1_g1_i1	gi|646626467|gb|KDQ71486.1|	Death-inducer obliterator 1	Zootermopsis nevadensis	1.42293e-07
TRINITY_DN82759_c1_g1_i2	gi|646626467|gb|KDQ71486.1|	Death-inducer obliterator 1	Zootermopsis nevadensis	1.11518e-07
TRINITY_DN82712_c1_g1_i1	gi|938069576|gb|KPP68556.1|	angiogenic factor with G patch and FHA domains 1-like, partial	Scleropages formosus	4.66066e-16
TRINITY_DN82712_c1_g2_i1	gi|642064413|emb|CDQ90011.1|	unnamed protein product	Oncorhynchus mykiss	6.84777e-15
TRINITY_DN82736_c0_g1_i1	gi|646698123|gb|KDR09457.1|	Carbohydrate sulfotransferase 11	Zootermopsis nevadensis	7.0745e-28
TRINITY_DN82701_c0_g1_i1	gi|646700815|gb|KDR10799.1|	Sortilin-related receptor	Zootermopsis nevadensis	0.0
TRINITY_DN82707_c0_g1_i1	gi|646705449|gb|KDR13156.1|	A kinase anchor protein 10, mitochondrial	Zootermopsis nevadensis	4.74582e-26
TRINITY_DN82707_c5_g1_i1	gi|149052878|gb|EDM04695.1|	rCG63501, partial	Rattus norvegicus	2.82702e-09
TRINITY_DN82707_c5_g2_i1	gi|149052878|gb|EDM04695.1|	rCG63501, partial	Rattus norvegicus	1.94966e-09
TRINITY_DN74834_c0_g1_i1	gi|195346903|ref|XP_002039994.1|	GM15969	Drosophila sechellia	1.23661e-17
-	gi|194135343|gb|EDW56859.1|	GM15969	Drosophila sechellia	-
TRINITY_DN74834_c0_g2_i2	gi|195026568|ref|XP_001986286.1|	GH21275	Drosophila grimshawi	2.38758e-45
-	gi|193902286|gb|EDW01153.1|	GH21275	Drosophila grimshawi	-
TRINITY_DN74824_c0_g1_i1	gi|639442342|ref|WP_024621630.1|	glutamate--tRNA ligase 	Clostridium] mangenotii	1.85815e-36
TRINITY_DN74824_c0_g2_i1	gi|639442342|ref|WP_024621630.1|	glutamate--tRNA ligase 	Clostridium] mangenotii	4.54018e-37
TRINITY_DN74872_c0_g1_i1	gi|242247219|ref|NP_001156146.1|	U1 small nuclear ribonucleoprotein A-like	Acyrthosiphon pisum	2.20727e-10
-	gi|239790514|dbj|BAH71814.1|	ACYPI003668	Acyrthosiphon pisum	-
TRINITY_DN74872_c0_g2_i1	gi|242247219|ref|NP_001156146.1|	U1 small nuclear ribonucleoprotein A-like	Acyrthosiphon pisum	2.87708e-27
-	gi|239790514|dbj|BAH71814.1|	ACYPI003668	Acyrthosiphon pisum	-
TRINITY_DN74806_c0_g1_i1	gi|914574929|gb|KOB77133.1|	Laccase 1	Operophtera brumata	6.35033e-65
TRINITY_DN74806_c1_g2_i1	gi|380042048|gb|AFD33366.1|	laccase	Macrotermes barneyi	6.73456e-72
TRINITY_DN74806_c1_g3_i1	gi|850438170|gb|AKN21378.1|	multicopper oxidase 1	Nilaparvata lugens	2.88472e-19
TRINITY_DN74894_c3_g1_i1	gi|922858488|gb|KOO26617.1|	dynein heavy chain axonemal-like protein	Chrysochromulina sp. CCMP291	5.52745e-13
TRINITY_DN74838_c0_g1_i1	gi|915663758|gb|KOC66023.1|	Deoxynucleotidyltransferase terminal-interacting protein 2	Habropoda laboriosa	2.69093e-39
TRINITY_DN74867_c0_g1_i1	gi|290993538|ref|XP_002679390.1|	actin related protein	Naegleria gruberi	9.37347e-09
-	gi|284093006|gb|EFC46646.1|	actin related protein	Naegleria gruberi	-
TRINITY_DN17892_c0_g1_i1	gi|646720197|gb|KDR22025.1|	TRS85-like protein	Zootermopsis nevadensis	1.80428e-36
TRINITY_DN24028_c0_g1_i1	gi|765333681|ref|XP_001658957.2|	AAEL008126-PA	Aedes aegypti	5.72627e-07
-	gi|403182934|gb|EAT40118.2|	AAEL008126-PA	Aedes aegypti	-
TRINITY_DN58810_c0_g1_i1	gi|607366314|gb|EZA60485.1|	Zinc finger FYVE domain-containing protein 26-like protein	Cerapachys biroi	2.4584e-15
TRINITY_DN58817_c1_g1_i1	gi|565318536|gb|ETE69792.1|	Anaphase-promoting complex subunit 1, partial	Ophiophagus hannah	5.22927e-17
TRINITY_DN35757_c1_g1_i1	gi|675384648|gb|KFM77545.1|	Sodium- and chloride-dependent glycine transporter 1, partial	Stegodyphus mimosarum	4.00506e-13
TRINITY_DN74421_c0_g1_i1	gi|646689342|gb|KDR06564.1|	Transportin-1	Zootermopsis nevadensis	0.0
TRINITY_DN74412_c0_g2_i2	gi|23308655|ref|NP_694482.1|	alpha-crystallin A chain	Danio rerio	1.46467e-15
-	gi|18266459|gb|AAK61363.1|	alpha A crystallin	Danio rerio	-
-	gi|52789217|gb|AAH83177.1|	Crystallin, alpha A	Danio rerio	-
-	gi|182889284|gb|AAI64886.1|	Cryaa protein	Danio rerio	-
TRINITY_DN74489_c0_g1_i1	gi|646699487|gb|KDR10067.1|	Myosin-XV, partial	Zootermopsis nevadensis	4.03061e-33
TRINITY_DN74480_c0_g1_i1	gi|646703297|gb|KDR12058.1|	CLIP-associating protein 1	Zootermopsis nevadensis	7.48115e-59
TRINITY_DN74403_c2_g1_i1	gi|662179288|gb|AIE45535.1|	FreD	Penaeus monodon	7.81119e-31
TRINITY_DN74463_c0_g2_i1	gi|646707046|gb|KDR13980.1|	26S proteasome non-ATPase regulatory subunit 2	Zootermopsis nevadensis	0.0
TRINITY_DN74426_c0_g3_i1	gi|10280992|dbj|BAB13738.1|	DD5	Marsupenaeus japonicus	2.31412e-09
TRINITY_DN74476_c2_g1_i1	gi|861602081|gb|KMQ83888.1|	rna-directed dna polymerase from mobile element jockey-like protein	Lasius niger	1.38384e-25
TRINITY_DN74445_c1_g1_i1	gi|558254363|gb|AHA51210.1|	zf-H2C2_2 domain-containing protein, partial	Bathyctena chuni	2.60068e-11
TRINITY_DN23858_c0_g1_i1	gi|924565316|gb|ALC49941.1|	CoRest, partial	Drosophila busckii	9.8854e-66
TRINITY_DN82064_c0_g1_i1	gi|646712519|gb|KDR17251.1|	Protein Daple	Zootermopsis nevadensis	6.63182e-78
TRINITY_DN82064_c0_g1_i2	gi|646712519|gb|KDR17251.1|	Protein Daple	Zootermopsis nevadensis	6.69942e-58
TRINITY_DN82045_c0_g1_i1	gi|646698087|gb|KDR09434.1|	TRAF-interacting protein	Zootermopsis nevadensis	1.45957e-16
TRINITY_DN82045_c1_g1_i1	gi|332018275|gb|EGI58880.1|	TRAF-interacting protein	Acromyrmex echinatior	4.56066e-28
TRINITY_DN82001_c0_g1_i1	gi|675377449|gb|KFM70351.1|	Voltage-dependent calcium channel type D subunit alpha-1, partial	Stegodyphus mimosarum	1.27245e-23
TRINITY_DN82082_c0_g1_i1	gi|118788703|ref|XP_316922.3|	AGAP008516-PA	Anopheles gambiae str. PEST	5.21398e-143
-	gi|37787323|gb|AAP69612.1|	nicotinate phosphoribosyltransferase-like protein	Anopheles gambiae	-
-	gi|116122873|gb|EAA43816.3|	AGAP008516-PA	Anopheles gambiae str. PEST	-
TRINITY_DN82038_c0_g1_i1	gi|1698453|gb|AAB47739.1|	transposase	Bombyx mori	7.54495e-13
TRINITY_DN82038_c1_g1_i1	gi|1698453|gb|AAB47739.1|	transposase	Bombyx mori	7.96815e-37
TRINITY_DN82041_c0_g1_i1	gi|646715967|gb|KDR19394.1|	Uracil-DNA glycosylase	Zootermopsis nevadensis	4.41868e-11
TRINITY_DN82027_c0_g1_i1	gi|395484809|gb|AFN66649.1|	glutamine synthetase	Fenneropenaeus chinensis	0.0
-	gi|395484811|gb|AFN66650.1|	glutamine synthetase	Fenneropenaeus chinensis	-
TRINITY_DN82096_c0_g2_i1	gi|675378803|gb|KFM71705.1|	Rho guanine nucleotide exchange factor 17, partial	Stegodyphus mimosarum	3.83341e-63
TRINITY_DN82096_c0_g2_i2	gi|675378803|gb|KFM71705.1|	Rho guanine nucleotide exchange factor 17, partial	Stegodyphus mimosarum	1.87477e-90
TRINITY_DN82015_c1_g1_i1	gi|855305990|ref|XP_012895606.1|	uncharacterized protein	Blastocystis hominis	1.3064e-12
-	gi|300121177|emb|CBK21558.2|	unnamed protein product	Blastocystis hominis	-
TRINITY_DN82080_c0_g1_i1	gi|646714524|gb|KDR18454.1|	SYS1-like protein	Zootermopsis nevadensis	3.20376e-59
TRINITY_DN82053_c0_g1_i1	gi|639430319|ref|WP_024618233.1|	penicillin acylase	Pseudomonas fluorescens	1.92594e-14
TRINITY_DN82026_c0_g1_i1	gi|328905037|gb|AEB54794.1|	single VWC domain protein 4	Litopenaeus vannamei	8.5926e-32
TRINITY_DN82037_c0_g1_i1	gi|646707842|gb|KDR14406.1|	DnaJ-like protein subfamily C member 8	Zootermopsis nevadensis	6.32495e-50
TRINITY_DN82019_c0_g2_i1	gi|675382496|gb|KFM75393.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	2.32001e-11
TRINITY_DN82093_c0_g1_i1	gi|224459196|gb|ACN43333.1|	epidermal growth factor receptor	Tribolium castaneum	4.28988e-32
TRINITY_DN82093_c1_g1_i1	gi|568136586|gb|AHC98625.1|	epidermal growth factor receptor, partial	Limnoporus dissortis	1.2926e-76
TRINITY_DN27598_c0_g1_i1	gi|675385325|gb|KFM78222.1|	Retrovirus-related Pol polyprotein from transposon 17.6, partial	Stegodyphus mimosarum	2.39057e-14
TRINITY_DN97659_c0_g1_i1	gi|568253867|gb|ETN62924.1|	coagulation factor XI	Anopheles darlingi	2.81657e-53
TRINITY_DN97608_c0_g1_i1	gi|115498197|gb|ABI98678.1|	ubiquitin-conjugating enzyme	Litopenaeus vannamei	7.58664e-92
-	gi|4033509|sp|P02598.4|CALM_TETPY	ALM_TETPY RecName: Full=Calmodulin; Short=Ca	CALM_TETPY RecName: Full=Calmodulin; Short=CaM	-
TRINITY_DN97645_c0_g1_i1	gi|663446441|emb|CDR43649.1|	CYFA0S12e02872g1_1	Cyberlindnera fabianii	4.09739e-30
TRINITY_DN97656_c0_g1_i1	gi|936528639|emb|CDO53542.1|	similar to Saccharomyces cerevisiae YJR007W SUI2 Alpha subunit of the translation initiation factor eIF2	Geotrichum candidum	4.9613e-15
TRINITY_DN97665_c0_g1_i1	gi|197097172|dbj|BAG68789.1|	myosuppressin-like neuropeptide precursor	Procambarus clarkii	5.23669e-32
TRINITY_DN41992_c1_g1_i1	gi|646707135|gb|KDR14026.1|	Protein turtle, partial	Zootermopsis nevadensis	4.2179e-36
TRINITY_DN19433_c0_g1_i1	gi|924561630|gb|ALC46288.1|	CG5873	Drosophila busckii	3.09896e-12
TRINITY_DN55000_c0_g1_i1	gi|501185528|ref|WP_012228601.1|	peptide-methionine (R)-S-oxide reductase	Candidatus Microthrix parvicella	6.5291e-38
-	gi|499277285|emb|CCM64475.1|	methionine sulfoxide reductase B	Candidatus Microthrix parvicella RN1	-
TRINITY_DN55918_c1_g1_i1	gi|23957576|gb|AAN40795.1|	cell division cycle 2 protein	Equus caballus	5.62808e-13
TRINITY_DN55921_c0_g1_i1	gi|655039328|ref|WP_028488081.1|	sugar ABC transporter substrate-binding protein	Thiothrix lacustris	1.68766e-32
TRINITY_DN63663_c0_g1_i1	gi|569312181|gb|ETN98998.1|	WD-40 repeat protein, partial	Reticulomyxa filosa	1.30311e-06
TRINITY_DN63607_c0_g1_i1	gi|749716386|gb|KII65000.1|	Retrovirus-related Pol polyprotein from transposon 17.6	Thelohanellus kitauei	1.21444e-11
TRINITY_DN63679_c0_g1_i1	gi|646714164|gb|KDR18247.1|	Neural cell adhesion molecule 1-B	Zootermopsis nevadensis	2.46499e-16
TRINITY_DN63643_c0_g1_i1	gi|551574677|ref|XP_005773093.1|	miro domain-containing protein	Emiliania huxleyi CCMP1516	9.54397e-06
-	gi|485624638|gb|EOD20664.1|	miro domain-containing protein	Emiliania huxleyi CCMP1516	-
-	gi|307212719|gb|EFN88395.1|	Protein O-mannosyltransferase 1	Harpegnathos saltator	-
-	gi|307212719|gb|EFN88395.1|	Protein O-mannosyltransferase 1	Harpegnathos saltator	-
TRINITY_DN58723_c0_g1_i1	gi|824632835|gb|AKI88007.1|	apoptosis signal-regulating kinase 1	Litopenaeus vannamei	1.63147e-45
TRINITY_DN58760_c0_g1_i1	gi|119586355|gb|EAW65951.1|	HECT domain containing 1, isoform CRA_b	Homo sapiens	5.58686e-121
TRINITY_DN58700_c0_g1_i1	gi|157122907|ref|XP_001659950.1|	AAEL001684-PA	Aedes aegypti	1.44721e-39
-	gi|108882950|gb|EAT47175.1|	AAEL001684-PA	Aedes aegypti	-
TRINITY_DN58746_c0_g1_i1	gi|924563143|gb|ALC47801.1|	CG10217, partial	Drosophila busckii	2.33673e-95
TRINITY_DN80577_c0_g1_i1	gi|646705028|gb|KDR12929.1|	RIC1-like protein	Zootermopsis nevadensis	6.60921e-71
TRINITY_DN80598_c1_g1_i1	gi|326578555|gb|ADZ95851.1|	reverse transcriptase, partial	Abraxas sylvata	6.19763e-10
TRINITY_DN80537_c1_g1_i1	gi|861602081|gb|KMQ83888.1|	rna-directed dna polymerase from mobile element jockey-like protein	Lasius niger	1.97582e-14
TRINITY_DN80520_c0_g1_i1	gi|646710543|gb|KDR16023.1|	Carnitine O-palmitoyltransferase 2, mitochondrial	Zootermopsis nevadensis	6.38913e-104
TRINITY_DN80520_c0_g1_i2	gi|646710543|gb|KDR16023.1|	Carnitine O-palmitoyltransferase 2, mitochondrial	Zootermopsis nevadensis	6.60545e-104
TRINITY_DN80597_c1_g1_i1	gi|646705088|gb|KDR12967.1|	28 kDa heat- and acid-stable phosphoprotein	Zootermopsis nevadensis	1.38363e-22
TRINITY_DN80597_c1_g1_i2	gi|646705088|gb|KDR12967.1|	28 kDa heat- and acid-stable phosphoprotein	Zootermopsis nevadensis	9.60172e-21
TRINITY_DN80582_c0_g1_i1	gi|161669224|gb|ABX75464.1|	smad nuclear interacting protein 1	Lycosa singoriensis	1.77146e-82
TRINITY_DN80511_c7_g1_i1	gi|117959988|gb|ABK59925.1|	clottable protein	Marsupenaeus japonicus	4.9006e-06
TRINITY_DN80538_c0_g1_i1	gi|646707941|gb|KDR14454.1|	Activating transcription factor 7-interacting protein 1	Zootermopsis nevadensis	6.21439e-06
TRINITY_DN80591_c1_g1_i1	gi|745754172|ref|XP_002173030.2|	protein phosphatase type 2A	Schizosaccharomyces japonicus yFS275	1.01108e-33
-	gi|530774554|gb|EEB06737.2|	protein phosphatase type 2A	Schizosaccharomyces japonicus yFS275	-
TRINITY_DN80522_c0_g1_i1	gi|378401468|emb|CCG06584.1|	unnamed protein product, partial	Pararhodospirillum photometricum DSM 122	5.42365e-34
TRINITY_DN80573_c2_g1_i1	gi|195614460|gb|ACG29060.1|	bifunctional aminoacyl-tRNA synthetase	Zea mays	1.08907e-35
TRINITY_DN80573_c3_g1_i1	gi|195614460|gb|ACG29060.1|	bifunctional aminoacyl-tRNA synthetase	Zea mays	4.31621e-62
TRINITY_DN80578_c0_g1_i1	gi|459353541|gb|AGG55292.1|	p53 protein	Litopenaeus vannamei	1.0178e-43
-	gi|459353543|gb|AGG55293.1|	p53 protein	Litopenaeus vannamei	-
TRINITY_DN80578_c0_g1_i2	gi|459353541|gb|AGG55292.1|	p53 protein	Litopenaeus vannamei	1.28449e-35
-	gi|459353543|gb|AGG55293.1|	p53 protein	Litopenaeus vannamei	-
TRINITY_DN80564_c0_g1_i1	gi|675371336|gb|KFM64238.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	7.43029e-30
-	gi|389612857|dbj|BAM19829.1|	small ribonucleoprotein particle protein SmE	Papilio xuthus	-
-	gi|389612857|dbj|BAM19829.1|	small ribonucleoprotein particle protein SmE	Papilio xuthus	-
-	gi|389612857|dbj|BAM19829.1|	small ribonucleoprotein particle protein SmE	Papilio xuthus	-
-	gi|389612857|dbj|BAM19829.1|	small ribonucleoprotein particle protein SmE	Papilio xuthus	-
-	gi|74182538|dbj|BAE43206.1|	unnamed protein product	Mus musculus	-
-	gi|444724636|gb|ELW65236.1|	CCR4-NOT transcription complex subunit 7	Tupaia chinensis	-
TRINITY_DN59743_c0_g2_i1	gi|123416542|ref|XP_001304915.1|	CAF1 family ribonuclease containing protein	Trichomonas vaginalis G3	4.08679e-19
-	gi|121886399|gb|EAX91985.1|	CAF1 family ribonuclease containing protein	Trichomonas vaginalis G3	-
TRINITY_DN59732_c0_g1_i1	gi|675374305|gb|KFM67207.1|	Tyrosine-protein phosphatase corkscrew, partial	Stegodyphus mimosarum	9.55698e-65
TRINITY_DN59728_c1_g1_i1	gi|187938357|gb|ACD38216.1|	FUTSCH precursor	Drosophila melanogaster	9.42062e-42
TRINITY_DN59714_c0_g1_i1	gi|928499734|gb|ALE99171.1|	40S ribosomal protein S20	Procambarus clarkii	4.42781e-62
TRINITY_DN59714_c0_g1_i2	gi|928499734|gb|ALE99171.1|	40S ribosomal protein S20	Procambarus clarkii	8.09529e-62
TRINITY_DN59779_c0_g1_i1	gi|397174828|gb|AFO19995.1|	R2 protein	Lepidurus apus lubbocki	1.26599e-07
TRINITY_DN59719_c0_g1_i1	gi|345452603|gb|AEN94507.1|	actin	Eukaryota sp. JRG-2011	3.88216e-80
TRINITY_DN59781_c0_g1_i1	gi|347970881|ref|XP_308133.5|	AGAP003901-PA	Anopheles gambiae str. PEST	6.92689e-57
-	gi|333466415|gb|EAA03880.5|	AGAP003901-PA	Anopheles gambiae str. PEST	-
TRINITY_DN59709_c0_g1_i2	gi|494525549|ref|WP_007315002.1|	molecular chaperone DnaJ	Methanolinea tarda	4.36544e-07
TRINITY_DN59792_c0_g1_i1	gi|358442122|gb|AEU11366.1|	Broad-complex protein isoform 4	Penaeus monodon	9.49014e-51
TRINITY_DN64051_c0_g1_i1	gi|27368148|gb|AAN87272.1|	ORF1	Drosophila melanogaster	1.83812e-07
TRINITY_DN64030_c0_g1_i1	gi|594146830|emb|CCW69092.1|	unnamed protein product	Phytomonas sp. isolate Hart1	1.19276e-07
TRINITY_DN64007_c0_g1_i1	gi|495135633|ref|WP_007860441.1|	MULTISPECIES: NAD(+) kinase	Clostridiales	3.65261e-10
-	gi|769354709|gb|KJJ65840.1|	NAD kinase	Clostridium sp. FS41	-
TRINITY_DN64066_c0_g1_i1	gi|326578771|gb|ADZ95936.1|	reverse transcriptase, partial	Arhopala japonica	1.73673e-06
TRINITY_DN64066_c0_g2_i1	gi|112351351|gb|ABI15189.1|	reverse transcriptase	Phengaris teleius	4.42488e-06
TRINITY_DN64059_c0_g1_i1	gi|170044617|ref|XP_001849938.1|	f-box/lrr protein	Culex quinquefasciatus	2.96889e-17
-	gi|167867692|gb|EDS31075.1|	f-box/lrr protein	Culex quinquefasciatus	-
